Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
MCX,427461,1250,1,NATURALGAS,NATURALGAS21MAR24C150,21-MAR-2024,OPTFUT,CE,150,0.05,
MCX,427462,1250,1,NATURALGAS,NATURALGAS21MAR24C145,21-MAR-2024,OPTFUT,CE,145,0.05,
MCX,427463,1250,1,NATURALGAS,NATURALGAS21MAR24C140,21-MAR-2024,OPTFUT,CE,140,0.05,
MCX,427464,1250,1,NATURALGAS,NATURALGAS21MAR24C135,21-MAR-2024,OPTFUT,CE,135,0.05,
MCX,427465,1250,1,NATURALGAS,NATURALGAS21MAR24C130,21-MAR-2024,OPTFUT,CE,130,0.05,
MCX,427466,1250,1,NATURALGAS,NATURALGAS21MAR24C125,21-MAR-2024,OPTFUT,CE,125,0.05,
MCX,427467,1250,1,NATURALGAS,NATURALGAS21MAR24C120,21-MAR-2024,OPTFUT,CE,120,0.05,
MCX,427468,1250,1,NATURALGAS,NATURALGAS21MAR24C115,21-MAR-2024,OPTFUT,CE,115,0.05,
MCX,427469,1250,1,NATURALGAS,NATURALGAS21MAR24C110,21-MAR-2024,OPTFUT,CE,110,0.05,
MCX,427470,1250,1,NATURALGAS,NATURALGAS21MAR24C105,21-MAR-2024,OPTFUT,CE,105,0.05,
MCX,427471,1250,1,NATURALGAS,NATURALGAS21MAR24C180,21-MAR-2024,OPTFUT,CE,180,0.05,
MCX,427472,1250,1,NATURALGAS,NATURALGAS21MAR24C185,21-MAR-2024,OPTFUT,CE,185,0.05,
MCX,427473,1250,1,NATURALGAS,NATURALGAS21MAR24C195,21-MAR-2024,OPTFUT,CE,195,0.05,
MCX,427474,1250,1,NATURALGAS,NATURALGAS21MAR24C200,21-MAR-2024,OPTFUT,CE,200,0.05,
MCX,427475,1250,1,NATURALGAS,NATURALGAS21MAR24C205,21-MAR-2024,OPTFUT,CE,205,0.05,
MCX,427476,1250,1,NATURALGAS,NATURALGAS21MAR24C210,21-MAR-2024,OPTFUT,CE,210,0.05,
MCX,427477,1250,1,NATURALGAS,NATURALGAS21MAR24C215,21-MAR-2024,OPTFUT,CE,215,0.05,
MCX,427478,1250,1,NATURALGAS,NATURALGAS21MAR24C220,21-MAR-2024,OPTFUT,CE,220,0.05,
MCX,427479,1250,1,NATURALGAS,NATURALGAS21MAR24C225,21-MAR-2024,OPTFUT,CE,225,0.05,
MCX,427480,1250,1,NATURALGAS,NATURALGAS21MAR24C230,21-MAR-2024,OPTFUT,CE,230,0.05,
MCX,427481,1250,1,NATURALGAS,NATURALGAS21MAR24C235,21-MAR-2024,OPTFUT,CE,235,0.05,
MCX,427482,1250,1,NATURALGAS,NATURALGAS21MAR24C240,21-MAR-2024,OPTFUT,CE,240,0.05,
MCX,427483,1250,1,NATURALGAS,NATURALGAS21MAR24C245,21-MAR-2024,OPTFUT,CE,245,0.05,
MCX,427484,1250,1,NATURALGAS,NATURALGAS21MAR24C250,21-MAR-2024,OPTFUT,CE,250,0.05,
MCX,427485,1250,1,NATURALGAS,NATURALGAS21MAR24C255,21-MAR-2024,OPTFUT,CE,255,0.05,
MCX,427486,1250,1,NATURALGAS,NATURALGAS21MAR24P175,21-MAR-2024,OPTFUT,PE,175,0.05,
MCX,427487,1250,1,NATURALGAS,NATURALGAS21MAR24P170,21-MAR-2024,OPTFUT,PE,170,0.05,
MCX,427488,1250,1,NATURALGAS,NATURALGAS21MAR24P165,21-MAR-2024,OPTFUT,PE,165,0.05,
MCX,427489,1250,1,NATURALGAS,NATURALGAS21MAR24P160,21-MAR-2024,OPTFUT,PE,160,0.05,
MCX,427490,1250,1,NATURALGAS,NATURALGAS21MAR24P155,21-MAR-2024,OPTFUT,PE,155,0.05,
MCX,427491,1250,1,NATURALGAS,NATURALGAS21MAR24P150,21-MAR-2024,OPTFUT,PE,150,0.05,
MCX,427492,1250,1,NATURALGAS,NATURALGAS21MAR24P145,21-MAR-2024,OPTFUT,PE,145,0.05,
MCX,427493,1250,1,NATURALGAS,NATURALGAS21MAR24P140,21-MAR-2024,OPTFUT,PE,140,0.05,
MCX,427494,1250,1,NATURALGAS,NATURALGAS21MAR24P135,21-MAR-2024,OPTFUT,PE,135,0.05,
MCX,427495,1250,1,NATURALGAS,NATURALGAS21MAR24P130,21-MAR-2024,OPTFUT,PE,130,0.05,
MCX,427496,1250,1,NATURALGAS,NATURALGAS21MAR24P125,21-MAR-2024,OPTFUT,PE,125,0.05,
MCX,427497,1250,1,NATURALGAS,NATURALGAS21MAR24P120,21-MAR-2024,OPTFUT,PE,120,0.05,
MCX,427498,1250,1,NATURALGAS,NATURALGAS21MAR24P115,21-MAR-2024,OPTFUT,PE,115,0.05,
MCX,427499,1250,1,NATURALGAS,NATURALGAS21MAR24P110,21-MAR-2024,OPTFUT,PE,110,0.05,
MCX,427500,1250,1,NATURALGAS,NATURALGAS21MAR24P105,21-MAR-2024,OPTFUT,PE,105,0.05,
MCX,427501,1250,1,NATURALGAS,NATURALGAS21MAR24P180,21-MAR-2024,OPTFUT,PE,180,0.05,
MCX,427502,1250,1,NATURALGAS,NATURALGAS21MAR24P185,21-MAR-2024,OPTFUT,PE,185,0.05,
MCX,427503,1250,1,NATURALGAS,NATURALGAS21MAR24P195,21-MAR-2024,OPTFUT,PE,195,0.05,
MCX,427504,1250,1,NATURALGAS,NATURALGAS21MAR24P200,21-MAR-2024,OPTFUT,PE,200,0.05,
MCX,427505,1250,1,NATURALGAS,NATURALGAS21MAR24P205,21-MAR-2024,OPTFUT,PE,205,0.05,
MCX,427506,1250,1,NATURALGAS,NATURALGAS21MAR24P210,21-MAR-2024,OPTFUT,PE,210,0.05,
MCX,427507,1250,1,NATURALGAS,NATURALGAS21MAR24P215,21-MAR-2024,OPTFUT,PE,215,0.05,
MCX,427508,1250,1,NATURALGAS,NATURALGAS21MAR24P220,21-MAR-2024,OPTFUT,PE,220,0.05,
MCX,427509,1250,1,NATURALGAS,NATURALGAS21MAR24P225,21-MAR-2024,OPTFUT,PE,225,0.05,
MCX,427510,1250,1,NATURALGAS,NATURALGAS21MAR24P230,21-MAR-2024,OPTFUT,PE,230,0.05,
MCX,427511,1250,1,NATURALGAS,NATURALGAS21MAR24P235,21-MAR-2024,OPTFUT,PE,235,0.05,
MCX,427512,1250,1,NATURALGAS,NATURALGAS21MAR24P240,21-MAR-2024,OPTFUT,PE,240,0.05,
MCX,427513,1250,1,NATURALGAS,NATURALGAS21MAR24P245,21-MAR-2024,OPTFUT,PE,245,0.05,
MCX,427514,1250,1,NATURALGAS,NATURALGAS21MAR24P250,21-MAR-2024,OPTFUT,PE,250,0.05,
MCX,427515,1250,1,NATURALGAS,NATURALGAS21MAR24P255,21-MAR-2024,OPTFUT,PE,255,0.05,
MCX,427586,1250,1,NATURALGAS,NATURALGAS21MAR24C260,21-MAR-2024,OPTFUT,CE,260,0.05,
MCX,427587,1250,1,NATURALGAS,NATURALGAS21MAR24C265,21-MAR-2024,OPTFUT,CE,265,0.05,
MCX,427588,1250,1,NATURALGAS,NATURALGAS21MAR24C270,21-MAR-2024,OPTFUT,CE,270,0.05,
MCX,427589,1250,1,NATURALGAS,NATURALGAS21MAR24P260,21-MAR-2024,OPTFUT,PE,260,0.05,
MCX,427590,1250,1,NATURALGAS,NATURALGAS21MAR24P265,21-MAR-2024,OPTFUT,PE,265,0.05,
MCX,427591,1250,1,NATURALGAS,NATURALGAS21MAR24P270,21-MAR-2024,OPTFUT,PE,270,0.05,
MCX,427641,1250,1,NATURALGAS,NATURALGAS21MAR24C275,21-MAR-2024,OPTFUT,CE,275,0.05,
MCX,427642,1250,1,NATURALGAS,NATURALGAS21MAR24P275,21-MAR-2024,OPTFUT,PE,275,0.05,
MCX,427693,1250,1,NATURALGAS,NATURALGAS21MAR24C280,21-MAR-2024,OPTFUT,CE,280,0.05,
MCX,427694,1250,1,NATURALGAS,NATURALGAS21MAR24P280,21-MAR-2024,OPTFUT,PE,280,0.05,
MCX,427740,1250,1,NATURALGAS,NATURALGAS21MAR24C285,21-MAR-2024,OPTFUT,CE,285,0.05,
MCX,427741,1250,1,NATURALGAS,NATURALGAS21MAR24P285,21-MAR-2024,OPTFUT,PE,285,0.05,
MCX,427852,1250,1,NATURALGAS,NATURALGAS21MAR24C290,21-MAR-2024,OPTFUT,CE,290,0.05,
MCX,427853,1250,1,NATURALGAS,NATURALGAS21MAR24P290,21-MAR-2024,OPTFUT,PE,290,0.05,
MCX,426996,5,1000,ZINC,ZINC19MAR24C230,19-MAR-2024,OPTFUT,CE,230,0.01,
MCX,426997,5,1000,ZINC,ZINC19MAR24C232.5,19-MAR-2024,OPTFUT,CE,232.5,0.01,
MCX,426998,5,1000,ZINC,ZINC19MAR24C235,19-MAR-2024,OPTFUT,CE,235,0.01,
MCX,426999,5,1000,ZINC,ZINC19MAR24C237.5,19-MAR-2024,OPTFUT,CE,237.5,0.01,
MCX,427000,5,1000,ZINC,ZINC19MAR24C240,19-MAR-2024,OPTFUT,CE,240,0.01,
MCX,427001,5,1000,ZINC,ZINC19MAR24C242.5,19-MAR-2024,OPTFUT,CE,242.5,0.01,
MCX,427002,5,1000,ZINC,ZINC19MAR24C245,19-MAR-2024,OPTFUT,CE,245,0.01,
MCX,427003,5,1000,ZINC,ZINC19MAR24P225,19-MAR-2024,OPTFUT,PE,225,0.01,
MCX,427004,5,1000,ZINC,ZINC19MAR24P222.5,19-MAR-2024,OPTFUT,PE,222.5,0.01,
MCX,427005,5,1000,ZINC,ZINC19MAR24P220,19-MAR-2024,OPTFUT,PE,220,0.01,
MCX,427006,5,1000,ZINC,ZINC19MAR24P217.5,19-MAR-2024,OPTFUT,PE,217.5,0.01,
MCX,427007,5,1000,ZINC,ZINC19MAR24P215,19-MAR-2024,OPTFUT,PE,215,0.01,
MCX,427008,5,1000,ZINC,ZINC19MAR24P212.5,19-MAR-2024,OPTFUT,PE,212.5,0.01,
MCX,427009,5,1000,ZINC,ZINC19MAR24P210,19-MAR-2024,OPTFUT,PE,210,0.01,
MCX,427010,5,1000,ZINC,ZINC19MAR24P230,19-MAR-2024,OPTFUT,PE,230,0.01,
MCX,427011,5,1000,ZINC,ZINC19MAR24P232.5,19-MAR-2024,OPTFUT,PE,232.5,0.01,
MCX,427012,5,1000,ZINC,ZINC19MAR24P235,19-MAR-2024,OPTFUT,PE,235,0.01,
MCX,427013,5,1000,ZINC,ZINC19MAR24P237.5,19-MAR-2024,OPTFUT,PE,237.5,0.01,
MCX,427014,5,1000,ZINC,ZINC19MAR24P240,19-MAR-2024,OPTFUT,PE,240,0.01,
MCX,427015,5,1000,ZINC,ZINC19MAR24P242.5,19-MAR-2024,OPTFUT,PE,242.5,0.01,
MCX,427016,5,1000,ZINC,ZINC19MAR24P245,19-MAR-2024,OPTFUT,PE,245,0.01,
MCX,427350,5,1000,ZINC,ZINC19MAR24C247.5,19-MAR-2024,OPTFUT,CE,247.5,0.01,
MCX,427351,5,1000,ZINC,ZINC19MAR24P247.5,19-MAR-2024,OPTFUT,PE,247.5,0.01,
MCX,427389,5,1000,ZINC,ZINC19MAR24C250,19-MAR-2024,OPTFUT,CE,250,0.01,
MCX,427390,5,1000,ZINC,ZINC19MAR24P250,19-MAR-2024,OPTFUT,PE,250,0.01,
MCX,427432,5,1000,ZINC,ZINC19MAR24C252.5,19-MAR-2024,OPTFUT,CE,252.5,0.01,
MCX,427433,5,1000,ZINC,ZINC19MAR24P252.5,19-MAR-2024,OPTFUT,PE,252.5,0.01,
MCX,427594,5,1000,ZINC,ZINC19MAR24C255,19-MAR-2024,OPTFUT,CE,255,0.01,
MCX,427595,5,1000,ZINC,ZINC19MAR24P255,19-MAR-2024,OPTFUT,PE,255,0.01,
MCX,427599,5,1000,ZINC,ZINC19APR24C235,19-APR-2024,OPTFUT,CE,235,0.01,
MCX,427600,5,1000,ZINC,ZINC19APR24P235,19-APR-2024,OPTFUT,PE,235,0.01,
MCX,427643,5,1000,ZINC,ZINC19APR24C232.5,19-APR-2024,OPTFUT,CE,232.5,0.01,
MCX,427644,5,1000,ZINC,ZINC19APR24C230,19-APR-2024,OPTFUT,CE,230,0.01,
MCX,427645,5,1000,ZINC,ZINC19APR24C227.5,19-APR-2024,OPTFUT,CE,227.5,0.01,
MCX,427646,5,1000,ZINC,ZINC19APR24C225,19-APR-2024,OPTFUT,CE,225,0.01,
MCX,427647,5,1000,ZINC,ZINC19APR24C222.5,19-APR-2024,OPTFUT,CE,222.5,0.01,
MCX,427648,5,1000,ZINC,ZINC19APR24C220,19-APR-2024,OPTFUT,CE,220,0.01,
MCX,427649,5,1000,ZINC,ZINC19APR24C217.5,19-APR-2024,OPTFUT,CE,217.5,0.01,
MCX,427650,5,1000,ZINC,ZINC19APR24C237.5,19-APR-2024,OPTFUT,CE,237.5,0.01,
MCX,427651,5,1000,ZINC,ZINC19APR24C240,19-APR-2024,OPTFUT,CE,240,0.01,
MCX,427652,5,1000,ZINC,ZINC19APR24C242.5,19-APR-2024,OPTFUT,CE,242.5,0.01,
MCX,427653,5,1000,ZINC,ZINC19APR24C245,19-APR-2024,OPTFUT,CE,245,0.01,
MCX,427654,5,1000,ZINC,ZINC19APR24C247.5,19-APR-2024,OPTFUT,CE,247.5,0.01,
MCX,427655,5,1000,ZINC,ZINC19APR24C250,19-APR-2024,OPTFUT,CE,250,0.01,
MCX,427656,5,1000,ZINC,ZINC19APR24C252.5,19-APR-2024,OPTFUT,CE,252.5,0.01,
MCX,427657,5,1000,ZINC,ZINC19APR24P232.5,19-APR-2024,OPTFUT,PE,232.5,0.01,
MCX,427658,5,1000,ZINC,ZINC19APR24P230,19-APR-2024,OPTFUT,PE,230,0.01,
MCX,427659,5,1000,ZINC,ZINC19APR24P227.5,19-APR-2024,OPTFUT,PE,227.5,0.01,
MCX,427660,5,1000,ZINC,ZINC19APR24P225,19-APR-2024,OPTFUT,PE,225,0.01,
MCX,427661,5,1000,ZINC,ZINC19APR24P222.5,19-APR-2024,OPTFUT,PE,222.5,0.01,
MCX,427662,5,1000,ZINC,ZINC19APR24P220,19-APR-2024,OPTFUT,PE,220,0.01,
MCX,427663,5,1000,ZINC,ZINC19APR24P217.5,19-APR-2024,OPTFUT,PE,217.5,0.01,
MCX,427664,5,1000,ZINC,ZINC19APR24P237.5,19-APR-2024,OPTFUT,PE,237.5,0.01,
MCX,427665,5,1000,ZINC,ZINC19APR24P240,19-APR-2024,OPTFUT,PE,240,0.01,
MCX,427666,5,1000,ZINC,ZINC19APR24P242.5,19-APR-2024,OPTFUT,PE,242.5,0.01,
MCX,427667,5,1000,ZINC,ZINC19APR24P245,19-APR-2024,OPTFUT,PE,245,0.01,
MCX,427668,5,1000,ZINC,ZINC19APR24P247.5,19-APR-2024,OPTFUT,PE,247.5,0.01,
MCX,427669,5,1000,ZINC,ZINC19APR24P250,19-APR-2024,OPTFUT,PE,250,0.01,
MCX,427670,5,1000,ZINC,ZINC19APR24P252.5,19-APR-2024,OPTFUT,PE,252.5,0.01,
MCX,427681,5,1000,ZINC,ZINC19APR24C255,19-APR-2024,OPTFUT,CE,255,0.01,
MCX,427682,5,1000,ZINC,ZINC19APR24P255,19-APR-2024,OPTFUT,PE,255,0.01,
MCX,427685,5,1000,ZINC,ZINC19APR24C257.5,19-APR-2024,OPTFUT,CE,257.5,0.01,
MCX,427686,5,1000,ZINC,ZINC19APR24P257.5,19-APR-2024,OPTFUT,PE,257.5,0.01,
MCX,427746,5,1000,ZINC,ZINC19APR24C215,19-APR-2024,OPTFUT,CE,215,0.01,
MCX,427747,5,1000,ZINC,ZINC19APR24P215,19-APR-2024,OPTFUT,PE,215,0.01,
MCX,427870,5,1000,ZINC,ZINC19APR24C212.5,19-APR-2024,OPTFUT,CE,212.5,0.01,
MCX,427871,5,1000,ZINC,ZINC19APR24P212.5,19-APR-2024,OPTFUT,PE,212.5,0.01,
MCX,260724,5,1000,ZINC,ZINC19JAN24C207.5,19-JAN-2024,OPTFUT,CE,207.5,0.01,
MCX,260725,5,1000,ZINC,ZINC19JAN24P207.5,19-JAN-2024,OPTFUT,PE,207.5,0.01,
MCX,260726,5,1000,ZINC,ZINC19JAN24C210,19-JAN-2024,OPTFUT,CE,210,0.01,
MCX,260727,5,1000,ZINC,ZINC19JAN24P210,19-JAN-2024,OPTFUT,PE,210,0.01,
MCX,260728,5,1000,ZINC,ZINC19JAN24C212.5,19-JAN-2024,OPTFUT,CE,212.5,0.01,
MCX,260729,5,1000,ZINC,ZINC19JAN24P212.5,19-JAN-2024,OPTFUT,PE,212.5,0.01,
MCX,260730,5,1000,ZINC,ZINC19JAN24C215,19-JAN-2024,OPTFUT,CE,215,0.01,
MCX,260731,5,1000,ZINC,ZINC19JAN24P215,19-JAN-2024,OPTFUT,PE,215,0.01,
MCX,260732,5,1000,ZINC,ZINC19JAN24C217.5,19-JAN-2024,OPTFUT,CE,217.5,0.01,
MCX,260733,5,1000,ZINC,ZINC19JAN24P217.5,19-JAN-2024,OPTFUT,PE,217.5,0.01,
MCX,260734,5,1000,ZINC,ZINC19JAN24C220,19-JAN-2024,OPTFUT,CE,220,0.01,
MCX,260735,5,1000,ZINC,ZINC19JAN24P220,19-JAN-2024,OPTFUT,PE,220,0.01,
MCX,260736,5,1000,ZINC,ZINC19JAN24C222.5,19-JAN-2024,OPTFUT,CE,222.5,0.01,
MCX,260737,5,1000,ZINC,ZINC19JAN24P222.5,19-JAN-2024,OPTFUT,PE,222.5,0.01,
MCX,260738,5,1000,ZINC,ZINC19JAN24C225,19-JAN-2024,OPTFUT,CE,225,0.01,
MCX,260739,5,1000,ZINC,ZINC19JAN24P225,19-JAN-2024,OPTFUT,PE,225,0.01,
MCX,260740,5,1000,ZINC,ZINC19JAN24C227.5,19-JAN-2024,OPTFUT,CE,227.5,0.01,
MCX,260741,5,1000,ZINC,ZINC19JAN24P227.5,19-JAN-2024,OPTFUT,PE,227.5,0.01,
MCX,260742,5,1000,ZINC,ZINC19JAN24C230,19-JAN-2024,OPTFUT,CE,230,0.01,
MCX,260743,5,1000,ZINC,ZINC19JAN24P230,19-JAN-2024,OPTFUT,PE,230,0.01,
MCX,260744,5,1000,ZINC,ZINC19JAN24C232.5,19-JAN-2024,OPTFUT,CE,232.5,0.01,
MCX,260745,5,1000,ZINC,ZINC19JAN24P232.5,19-JAN-2024,OPTFUT,PE,232.5,0.01,
MCX,260746,5,1000,ZINC,ZINC19JAN24C235,19-JAN-2024,OPTFUT,CE,235,0.01,
MCX,260747,5,1000,ZINC,ZINC19JAN24P235,19-JAN-2024,OPTFUT,PE,235,0.01,
MCX,260748,5,1000,ZINC,ZINC19JAN24C237.5,19-JAN-2024,OPTFUT,CE,237.5,0.01,
MCX,260749,5,1000,ZINC,ZINC19JAN24P237.5,19-JAN-2024,OPTFUT,PE,237.5,0.01,
MCX,260750,5,1000,ZINC,ZINC19JAN24C240,19-JAN-2024,OPTFUT,CE,240,0.01,
MCX,260751,5,1000,ZINC,ZINC19JAN24P240,19-JAN-2024,OPTFUT,PE,240,0.01,
MCX,260752,5,1000,ZINC,ZINC19JAN24C242.5,19-JAN-2024,OPTFUT,CE,242.5,0.01,
MCX,260753,5,1000,ZINC,ZINC19JAN24P242.5,19-JAN-2024,OPTFUT,PE,242.5,0.01,
MCX,425424,5,1000,ZINC,ZINC19JAN24C205,19-JAN-2024,OPTFUT,CE,205,0.01,
MCX,425425,5,1000,ZINC,ZINC19JAN24P205,19-JAN-2024,OPTFUT,PE,205,0.01,
MCX,425437,5,1000,ZINC,ZINC19JAN24C245,19-JAN-2024,OPTFUT,CE,245,0.01,
MCX,425438,5,1000,ZINC,ZINC19JAN24P245,19-JAN-2024,OPTFUT,PE,245,0.01,
MCX,425540,5,1000,ZINC,ZINC20FEB24C225,20-FEB-2024,OPTFUT,CE,225,0.01,
MCX,425541,5,1000,ZINC,ZINC20FEB24P225,20-FEB-2024,OPTFUT,PE,225,0.01,
MCX,425579,5,1000,ZINC,ZINC20FEB24C222.5,20-FEB-2024,OPTFUT,CE,222.5,0.01,
MCX,425580,5,1000,ZINC,ZINC20FEB24C220,20-FEB-2024,OPTFUT,CE,220,0.01,
MCX,425581,5,1000,ZINC,ZINC20FEB24C217.5,20-FEB-2024,OPTFUT,CE,217.5,0.01,
MCX,425582,5,1000,ZINC,ZINC20FEB24C215,20-FEB-2024,OPTFUT,CE,215,0.01,
MCX,425583,5,1000,ZINC,ZINC20FEB24C212.5,20-FEB-2024,OPTFUT,CE,212.5,0.01,
MCX,425584,5,1000,ZINC,ZINC20FEB24C210,20-FEB-2024,OPTFUT,CE,210,0.01,
MCX,425585,5,1000,ZINC,ZINC20FEB24C207.5,20-FEB-2024,OPTFUT,CE,207.5,0.01,
MCX,425586,5,1000,ZINC,ZINC20FEB24C227.5,20-FEB-2024,OPTFUT,CE,227.5,0.01,
MCX,425587,5,1000,ZINC,ZINC20FEB24C230,20-FEB-2024,OPTFUT,CE,230,0.01,
MCX,425588,5,1000,ZINC,ZINC20FEB24C232.5,20-FEB-2024,OPTFUT,CE,232.5,0.01,
MCX,425589,5,1000,ZINC,ZINC20FEB24C235,20-FEB-2024,OPTFUT,CE,235,0.01,
MCX,425590,5,1000,ZINC,ZINC20FEB24C237.5,20-FEB-2024,OPTFUT,CE,237.5,0.01,
MCX,425591,5,1000,ZINC,ZINC20FEB24C240,20-FEB-2024,OPTFUT,CE,240,0.01,
MCX,425592,5,1000,ZINC,ZINC20FEB24C242.5,20-FEB-2024,OPTFUT,CE,242.5,0.01,
MCX,425593,5,1000,ZINC,ZINC20FEB24P222.5,20-FEB-2024,OPTFUT,PE,222.5,0.01,
MCX,425594,5,1000,ZINC,ZINC20FEB24P220,20-FEB-2024,OPTFUT,PE,220,0.01,
MCX,425595,5,1000,ZINC,ZINC20FEB24P217.5,20-FEB-2024,OPTFUT,PE,217.5,0.01,
MCX,425596,5,1000,ZINC,ZINC20FEB24P215,20-FEB-2024,OPTFUT,PE,215,0.01,
MCX,425597,5,1000,ZINC,ZINC20FEB24P212.5,20-FEB-2024,OPTFUT,PE,212.5,0.01,
MCX,425598,5,1000,ZINC,ZINC20FEB24P210,20-FEB-2024,OPTFUT,PE,210,0.01,
MCX,425599,5,1000,ZINC,ZINC20FEB24P207.5,20-FEB-2024,OPTFUT,PE,207.5,0.01,
MCX,425600,5,1000,ZINC,ZINC20FEB24P227.5,20-FEB-2024,OPTFUT,PE,227.5,0.01,
MCX,425601,5,1000,ZINC,ZINC20FEB24P230,20-FEB-2024,OPTFUT,PE,230,0.01,
MCX,425602,5,1000,ZINC,ZINC20FEB24P232.5,20-FEB-2024,OPTFUT,PE,232.5,0.01,
MCX,425603,5,1000,ZINC,ZINC20FEB24P235,20-FEB-2024,OPTFUT,PE,235,0.01,
MCX,425604,5,1000,ZINC,ZINC20FEB24P237.5,20-FEB-2024,OPTFUT,PE,237.5,0.01,
MCX,425605,5,1000,ZINC,ZINC20FEB24P240,20-FEB-2024,OPTFUT,PE,240,0.01,
MCX,425606,5,1000,ZINC,ZINC20FEB24P242.5,20-FEB-2024,OPTFUT,PE,242.5,0.01,
MCX,425607,5,1000,ZINC,ZINC20FEB24C245,20-FEB-2024,OPTFUT,CE,245,0.01,
MCX,425608,5,1000,ZINC,ZINC20FEB24P245,20-FEB-2024,OPTFUT,PE,245,0.01,
MCX,425611,5,1000,ZINC,ZINC20FEB24C247.5,20-FEB-2024,OPTFUT,CE,247.5,0.01,
MCX,425612,5,1000,ZINC,ZINC20FEB24P247.5,20-FEB-2024,OPTFUT,PE,247.5,0.01,
MCX,425669,5,1000,ZINC,ZINC19JAN24C247.5,19-JAN-2024,OPTFUT,CE,247.5,0.01,
MCX,425670,5,1000,ZINC,ZINC20FEB24C250,20-FEB-2024,OPTFUT,CE,250,0.01,
MCX,425671,5,1000,ZINC,ZINC19JAN24P247.5,19-JAN-2024,OPTFUT,PE,247.5,0.01,
MCX,425672,5,1000,ZINC,ZINC20FEB24P250,20-FEB-2024,OPTFUT,PE,250,0.01,
MCX,425676,5,1000,ZINC,ZINC19JAN24C250,19-JAN-2024,OPTFUT,CE,250,0.01,
MCX,425677,5,1000,ZINC,ZINC19JAN24P250,19-JAN-2024,OPTFUT,PE,250,0.01,
MCX,425795,5,1000,ZINC,ZINC20FEB24C252.5,20-FEB-2024,OPTFUT,CE,252.5,0.01,
MCX,425796,5,1000,ZINC,ZINC20FEB24P252.5,20-FEB-2024,OPTFUT,PE,252.5,0.01,
MCX,425802,5,1000,ZINC,ZINC19JAN24C252.5,19-JAN-2024,OPTFUT,CE,252.5,0.01,
MCX,425803,5,1000,ZINC,ZINC19JAN24C255,19-JAN-2024,OPTFUT,CE,255,0.01,
MCX,425804,5,1000,ZINC,ZINC20FEB24C255,20-FEB-2024,OPTFUT,CE,255,0.01,
MCX,425805,5,1000,ZINC,ZINC19JAN24P252.5,19-JAN-2024,OPTFUT,PE,252.5,0.01,
MCX,425806,5,1000,ZINC,ZINC19JAN24P255,19-JAN-2024,OPTFUT,PE,255,0.01,
MCX,425807,5,1000,ZINC,ZINC20FEB24P255,20-FEB-2024,OPTFUT,PE,255,0.01,
MCX,426144,5,1000,ZINC,ZINC20FEB24C205,20-FEB-2024,OPTFUT,CE,205,0.01,
MCX,426145,5,1000,ZINC,ZINC20FEB24P205,20-FEB-2024,OPTFUT,PE,205,0.01,
MCX,426197,5,1000,ZINC,ZINC19JAN24C202.5,19-JAN-2024,OPTFUT,CE,202.5,0.01,
MCX,426199,5,1000,ZINC,ZINC19JAN24P202.5,19-JAN-2024,OPTFUT,PE,202.5,0.01,
MCX,426257,5,1000,ZINC,ZINC20FEB24C202.5,20-FEB-2024,OPTFUT,CE,202.5,0.01,
MCX,426258,5,1000,ZINC,ZINC20FEB24P202.5,20-FEB-2024,OPTFUT,PE,202.5,0.01,
MCX,426270,5,1000,ZINC,ZINC19JAN24C200,19-JAN-2024,OPTFUT,CE,200,0.01,
MCX,426271,5,1000,ZINC,ZINC19JAN24P200,19-JAN-2024,OPTFUT,PE,200,0.01,
MCX,426475,5,1000,ZINC,ZINC19MAR24C227.5,19-MAR-2024,OPTFUT,CE,227.5,0.01,
MCX,426476,5,1000,ZINC,ZINC19MAR24P227.5,19-MAR-2024,OPTFUT,PE,227.5,0.01,
MCX,426989,5,1000,ZINC,ZINC19MAR24C225,19-MAR-2024,OPTFUT,CE,225,0.01,
MCX,426990,5,1000,ZINC,ZINC19MAR24C222.5,19-MAR-2024,OPTFUT,CE,222.5,0.01,
MCX,426991,5,1000,ZINC,ZINC19MAR24C220,19-MAR-2024,OPTFUT,CE,220,0.01,
MCX,426992,5,1000,ZINC,ZINC19MAR24C217.5,19-MAR-2024,OPTFUT,CE,217.5,0.01,
MCX,426993,5,1000,ZINC,ZINC19MAR24C215,19-MAR-2024,OPTFUT,CE,215,0.01,
MCX,426994,5,1000,ZINC,ZINC19MAR24C212.5,19-MAR-2024,OPTFUT,CE,212.5,0.01,
MCX,426995,5,1000,ZINC,ZINC19MAR24C210,19-MAR-2024,OPTFUT,CE,210,0.01,
MCX,425279,100,1,CRUDEOIL,CRUDEOIL17JAN24C7100,17-JAN-2024,OPTFUT,CE,7100,0.1,
MCX,425280,100,1,CRUDEOIL,CRUDEOIL17JAN24P7100,17-JAN-2024,OPTFUT,PE,7100,0.1,
MCX,425282,100,1,CRUDEOIL,CRUDEOIL17JAN24C7050,17-JAN-2024,OPTFUT,CE,7050,0.1,
MCX,425283,100,1,CRUDEOIL,CRUDEOIL17JAN24C7000,17-JAN-2024,OPTFUT,CE,7000,0.1,
MCX,425284,100,1,CRUDEOIL,CRUDEOIL17JAN24C6950,17-JAN-2024,OPTFUT,CE,6950,0.1,
