Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,TCI,532349,E,TRANSPORT CORPORATION OF INDIA,TRANSPORT CORPORATION OF INDIA,1,0.05,TCI
BSE,bse_cm,PADMALAYAT,532350,E,PADMALAYA TELEFILMS LTD.,PADMALAYA TELEFILMS LTD.,1,0.01,PADMALAYAT
BSE,bse_cm,AKSHOPTFBR,532351,E,AKSH OPTIFIBRE LTD.,AKSH OPTIFIBRE LTD.,1,0.01,AKSHOPTFBR
BSE,bse_cm,VIRGOGLOB,532354,E,Virgo Global Limited,Virgo Global Limited,1,0.01,VIRGOGLOB
BSE,bse_cm,PICTUREHS,532355,E,PICTUREHOUSE MEDIA LTD.,PICTUREHOUSE MEDIA LTD.,1,0.01,PICTUREHS
BSE,bse_cm,TRIVENI,532356,E,TRIVENI ENGINEERING & INDUSTRI,TRIVENI ENGINEERING & INDUSTRI,1,0.05,TRIVENI
BSE,bse_cm,MUKTAARTS,532357,E,MUKTA ARTS LTD.,MUKTA ARTS LTD.,1,0.05,MUKTAARTS
BSE,bse_cm,HITKITGLO,532359,E,HIT KIT GLOBAL SOLUTIONS LTD.,HIT KIT GLOBAL SOLUTIONS LTD.,1,0.01,HITKITGLO
BSE,bse_cm,NAGPI,532362,E,NAGPUR POWER & INDUSTRIES LTD.,NAGPUR POWER & INDUSTRIES LTD.,1,0.05,NAGPI
BSE,bse_cm,DSSL,532365,E,DYNACONS SYSTEMS & SOLUTIONS L,DYNACONS SYSTEMS & SOLUTIONS L,1,0.05,DSSL
BSE,bse_cm,PNBGILTS,532366,E,PNB GILTS LTD.,PNB GILTS LTD.,1,0.05,PNBGILTS
BSE,bse_cm,BCG,532368,E,BRIGHTCOM GROUP LIMITED,BRIGHTCOM GROUP LIMITED,1,0.05,BCG
BSE,bse_cm,RAMCOIND,532369,E,RAMCO INDUSTRIES LTD.,RAMCO INDUSTRIES LTD.,1,0.05,RAMCOIND
BSE,bse_cm,RAMCOSYS,532370,E,RAMCO SYSTEMS LTD.,RAMCO SYSTEMS LTD.,1,0.05,RAMCOSYS
BSE,bse_cm,TTML,532371,E,TATA TELESERVICES (MAHARASHTRA,TATA TELESERVICES (MAHARASHTRA,1,0.05,TTML
BSE,bse_cm,VIRINCHI,532372,E,Virinchi Limited,Virinchi Limited,1,0.05,VIRINCHI
BSE,bse_cm,WEPSOLN,532373,E,WEP SOLUTIONS LTD.,WEP SOLUTIONS LTD.,1,0.05,WEPSOLN
BSE,bse_cm,STLTECH,532374,E,STERLITE TECHNOLOGIES LTD.,STERLITE TECHNOLOGIES LTD.,1,0.05,STLTECH
BSE,bse_cm,TIPSINDLTD,532375,E,TIPS INDUSTRIES LTD.,TIPS INDUSTRIES LTD.,1,0.05,TIPSINDLTD
BSE,bse_cm,MRO-TEK,532376,E,MRO-TEK Realty Limited,MRO-TEK Realty Limited,1,0.05,MRO-TEK
BSE,bse_cm,UNIVARTS,532378,E,UNIVERSAL ARTS LTD.,UNIVERSAL ARTS LTD.,1,0.01,UNIVARTS
BSE,bse_cm,FIRSTFIN,532379,E,FIRST FINTEC LIMITED,FIRST FINTEC LIMITED,1,0.01,FIRSTFIN
BSE,bse_cm,BABA,532380,E,BABA ARTS LTD.,BABA ARTS LTD.,1,0.05,BABA
BSE,bse_cm,BALAJITELE,532382,E,BALAJI TELEFILMS LTD.,BALAJI TELEFILMS LTD.,1,0.05,BALAJITELE
BSE,bse_cm,TYCHE,532384,E,TYCHE INDUSTRIES LTD.,TYCHE INDUSTRIES LTD.,1,0.05,TYCHE
BSE,bse_cm,CALSOFT,532386,E,CALIFORNIA SOFTWARE CO.LTD.,CALIFORNIA SOFTWARE CO.LTD.,1,0.05,CALSOFT
BSE,bse_cm,PNC,532387,E,PRITISH NANDY COMMUNICATIONS L,PRITISH NANDY COMMUNICATIONS L,1,0.05,PNC
BSE,bse_cm,IOB,532388,E,INDIAN OVERSEAS BANK,INDIAN OVERSEAS BANK,1,0.05,IOB
BSE,bse_cm,TAJGVK,532390,E,TAJGVK HOTELS & RESORTS LTD.,TAJGVK HOTELS & RESORTS LTD.,1,0.05,TAJGVK
BSE,bse_cm,CREATIVEYE,532392,E,CREATIVE EYE LTD.,CREATIVE EYE LTD.,1,0.01,CREATIVEYE
BSE,bse_cm,AXISCADES,532395,E,AXISCADES TECHNOLOGIES LIMITED,AXISCADES TECHNOLOGIES LIMITED,1,0.05,AXISCADES
BSE,bse_cm,KONNDOR,532397,E,KONNDOR INDUSTRIES LIMITED,KONNDOR INDUSTRIES LIMITED,1,0.01,KONNDOR
BSE,bse_cm,UMESLTD,532398,E,USHA MARTIN EDUCATION & SOLUTI,USHA MARTIN EDUCATION & SOLUTI,1,0.01,UMESLTD
BSE,bse_cm,BSOFT,532400,E,BIRLASOFT LIMITED,BIRLASOFT LIMITED,1,0.05,BSOFT
BSE,bse_cm,USGTECH,532402,E,USG TECH SOLUTIONS LTD.,USG TECH SOLUTIONS LTD.,1,0.01,USGTECH
BSE,bse_cm,4THGEN,532403,E,FOURTH GENERATION INFORMATION,FOURTH GENERATION INFORMATION,1,0.01,4THGEN
BSE,bse_cm,7TEC,532404,E,SAVEN TECHNOLOGIES LTD.,SAVEN TECHNOLOGIES LTD.,1,0.05,7TEC
BSE,bse_cm,AVANTEL,532406,E,AVANTEL LTD.,AVANTEL LTD.,1,0.05,AVANTEL
BSE,bse_cm,MOSCHIP,532407,E,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP TECHNOLOGIES LIMITED,1,0.05,MOSCHIP
BSE,bse_cm,MEGASOFT,532408,E,MEGASOFT LTD.,MEGASOFT LTD.,1,0.05,MEGASOFT
BSE,bse_cm,TRANSCOR,532410,E,TRANSCORP INTERNATIONAL LTD.,TRANSCORP INTERNATIONAL LTD.,1,0.05,TRANSCOR
BSE,bse_cm,VISESHINFO,532411,E,VISESH INFOTECNICS LTD.,VISESH INFOTECNICS LTD.,1,0.01,VISESHINFO
BSE,bse_cm,CEREBRAINT,532413,E,CEREBRA INTEGRATED TECHNOLOGIE,CEREBRA INTEGRATED TECHNOLOGIE,1,0.01,CEREBRAINT
BSE,bse_cm,NEXTMEDIA,532416,E,NEXT MEDIAWORKS LTD.,NEXT MEDIAWORKS LTD.,1,0.01,NEXTMEDIA
BSE,bse_cm,SMARTLINK,532419,E,Smartlink Holdings Limited,Smartlink Holdings Limited,1,0.05,SMARTLINK
BSE,bse_cm,GODREJCP,532424,E,GODREJ CONSUMER PRODUCTS LTD.,GODREJ CONSUMER PRODUCTS LTD.,1,0.05,GODREJCP
BSE,bse_cm,GENUSPRIME,532425,E,GENUS PRIME INFRA LIMITED,GENUS PRIME INFRA LIMITED,1,0.01,GENUSPRIME
BSE,bse_cm,BFUTILITIE,532430,E,BF UTILITIES LTD.,BF UTILITIES LTD.,1,0.05,BFUTILITIE
BSE,bse_cm,UNITDSPR,532432,E,UNITED SPIRITS LTD.,UNITED SPIRITS LTD.,1,0.05,UNITDSPR
BSE,bse_cm,SANINFRA,532435,E,SANMIT INFRA LIMITED,SANMIT INFRA LIMITED,1,0.05,SANINFRA
BSE,bse_cm,OLECTRA,532439,E,OLECTRA GREENTECH LIMITED,OLECTRA GREENTECH LIMITED,1,0.05,OLECTRA
BSE,bse_cm,MPSLTD,532440,E,MPS LTD.,MPS LTD.,1,0.05,MPSLTD
BSE,bse_cm,RAINBOWDQ,532441,E,RAINBOW DENIM LTD.,RAINBOW DENIM LTD.,1,0.01,RAINBOWDQ
BSE,bse_cm,CERA,532443,E,CERA SANITARYWARE LTD.,CERA SANITARYWARE LTD.,1,0.05,CERA
BSE,bse_cm,TSPIRITUAL,532444,E,T.SPIRITUAL WORLD LTD.,T.SPIRITUAL WORLD LTD.,1,0.01,TSPIRITUAL
BSE,bse_cm,BHARTIARTL,532454,E,BHARTI AIRTEL LTD.,BHARTI AIRTEL LTD.,1,0.05,BHARTIARTL
BSE,bse_cm,SHALIWIR,532455,E,SHALIMAR WIRES INDUSTRIES LTD.,SHALIMAR WIRES INDUSTRIES LTD.,1,0.01,SHALIWIR
BSE,bse_cm,COMPUAGE,532456,E,COMPUAGE INFOCOM LTD.,COMPUAGE INFOCOM LTD.,1,0.05,COMPUAGE
BSE,bse_cm,GULPOLY,532457,E,GULSHAN POLYOLS LTD.,GULSHAN POLYOLS LTD.,1,0.05,GULPOLY
BSE,bse_cm,FAZE3AUTO,532459,E,FAZE THREE AUTOFAB LIMITED,FAZE THREE AUTOFAB LIMITED,1,0.05,FAZE3AUTO
BSE,bse_cm,PONNIERODE,532460,E,PONNI SUGARS (ERODE) LTD.,PONNI SUGARS (ERODE) LTD.,1,0.05,PONNIERODE
BSE,bse_cm,PNB,532461,E,PUNJAB NATIONAL BANK,PUNJAB NATIONAL BANK,1,0.05,PNB
BSE,bse_cm,OFSS,532466,E,ORACLE FINANCIAL SERVICES SOFT,ORACLE FINANCIAL SERVICES SOFT,1,0.05,OFSS
BSE,bse_cm,HAZOOR,532467,E,HAZOOR MULTI PROJECTS LTD.,HAZOOR MULTI PROJECTS LTD.,1,0.05,HAZOOR
BSE,bse_cm,KAMAHOLD,532468,E,KAMA HOLDINGS LIMITED,KAMA HOLDINGS LIMITED,1,0.05,KAMAHOLD
BSE,bse_cm,MPFSL,532470,E,MATHER & PLATT FIRE SYSTEMS LT,MATHER & PLATT FIRE SYSTEMS LT,1,0.01,MPFSL
BSE,bse_cm,APTECHT,532475,E,APTECH LTD.,APTECH LTD.,1,0.05,APTECHT
BSE,bse_cm,UNIONBANK,532477,E,UNION BANK OF INDIA,UNION BANK OF INDIA,1,0.05,UNIONBANK
BSE,bse_cm,UBL,532478,E,UNITED BREWERIES LTD.,UNITED BREWERIES LTD.,1,0.05,UBL
BSE,bse_cm,ISMTLTD,532479,E,ISMT LTD.,ISMT LTD.,1,0.05,ISMTLTD
BSE,bse_cm,NOIDATOLL,532481,E,NOIDA TOLL BRIDGE COMPANY LTD.,NOIDA TOLL BRIDGE COMPANY LTD.,1,0.01,NOIDATOLL
BSE,bse_cm,GRANULES,532482,E,GRANULES INDIA LTD.,GRANULES INDIA LTD.,1,0.05,GRANULES
BSE,bse_cm,CANBK,532483,E,CANARA BANK,CANARA BANK,1,0.05,CANBK
BSE,bse_cm,BLIL,532485,E,BALMER LAWRIE INVESTMENTS LTD.,BALMER LAWRIE INVESTMENTS LTD.,1,0.05,BLIL
BSE,bse_cm,POKARNA,532486,E,POKARNA LTD.,POKARNA LTD.,1,0.05,POKARNA
BSE,bse_cm,DIVISLAB,532488,E,DIVIS LABORATORIES LTD.,DIVIS LABORATORIES LTD.,1,0.05,DIVISLAB
BSE,bse_cm,ASTRAMICRO,532493,E,ASTRA MICROWAVE PRODUCTS LTD.,ASTRA MICROWAVE PRODUCTS LTD.,1,0.05,ASTRAMICRO
BSE,bse_cm,RADICO,532497,E,RADICO KHAITAN LTD.,RADICO KHAITAN LTD.,1,0.05,RADICO
BSE,bse_cm,MARUTI,532500,E,MARUTI SUZUKI INDIA LTD.,MARUTI SUZUKI INDIA LTD.,1,0.05,MARUTI
BSE,bse_cm,RAJPALAYAM,532503,E,RAJAPALAYAM MILLS LTD.,RAJAPALAYAM MILLS LTD.,1,0.05,RAJPALAYAM
BSE,bse_cm,NAVINFLUOR,532504,E,NAVIN FLUORINE INTERNATIONAL L,NAVIN FLUORINE INTERNATIONAL L,1,0.05,NAVINFLUOR
BSE,bse_cm,UCOBANK,532505,E,UCO BANK,UCO BANK,1,0.05,UCOBANK
BSE,bse_cm,BAGFILMS,532507,E,B.A.G.FILMS & MEDIA LTD.,B.A.G.FILMS & MEDIA LTD.,1,0.01,BAGFILMS
BSE,bse_cm,JSL,532508,E,JINDAL STAINLESS LTD.,JINDAL STAINLESS LTD.,1,0.05,JSL
BSE,bse_cm,SUPRAJIT,532509,E,SUPRAJIT ENGINEERING LTD.,SUPRAJIT ENGINEERING LTD.,1,0.05,SUPRAJIT
BSE,bse_cm,TVSELECT,532513,E,TVS ELECTRONICS LTD.,TVS ELECTRONICS LTD.,1,0.05,TVSELECT
BSE,bse_cm,IGL,532514,E,INDRAPRASTHA GAS LTD.,INDRAPRASTHA GAS LTD.,1,0.05,IGL
BSE,bse_cm,TVTODAY,532515,E,TV TODAY NETWORK LTD.,TV TODAY NETWORK LTD.,1,0.05,TVTODAY
BSE,bse_cm,PALRED,532521,E,PALRED TECHNOLOGIES LIMITED,PALRED TECHNOLOGIES LIMITED,1,0.05,PALRED
BSE,bse_cm,PETRONET,532522,E,PETRONET LNG LTD.,PETRONET LNG LTD.,1,0.05,PETRONET
BSE,bse_cm,BIOCON,532523,E,BIOCON LTD.,BIOCON LTD.,1,0.05,BIOCON
BSE,bse_cm,PTC,532524,E,PTC INDIA LTD.,PTC INDIA LTD.,1,0.05,PTC
BSE,bse_cm,MAHABANK,532525,E,BANK OF MAHARASHTRA,BANK OF MAHARASHTRA,1,0.05,MAHABANK
BSE,bse_cm,RKFORGE,532527,E,RAMKRISHNA FORGINGS LTD.,RAMKRISHNA FORGINGS LTD.,1,0.05,RKFORGE
BSE,bse_cm,DATAMATICS,532528,E,DATAMATICS GLOBAL SERVICES LTD,DATAMATICS GLOBAL SERVICES LTD,1,0.05,DATAMATICS
BSE,bse_cm,NDTV,532529,E,NEW DELHI TELEVISION LTD.,NEW DELHI TELEVISION LTD.,1,0.05,NDTV
BSE,bse_cm,STAR,532531,E,STRIDES PHARMA SCIENCE LIMITED,STRIDES PHARMA SCIENCE LIMITED,1,0.05,STAR
BSE,bse_cm,JPASSOCIAT,532532,E,JAIPRAKASH ASSOCIATES LTD.,JAIPRAKASH ASSOCIATES LTD.,1,0.01,JPASSOCIAT
BSE,bse_cm,ULTRACEMCO,532538,E,ULTRATECH CEMENT LTD.,ULTRATECH CEMENT LTD.,1,0.05,ULTRACEMCO
BSE,bse_cm,UNOMINDA,532539,E,UNO Minda Limited,UNO Minda Limited,1,0.05,UNOMINDA
BSE,bse_cm,TCS,532540,E,TATA CONSULTANCY SERVICES LTD.,TATA CONSULTANCY SERVICES LTD.,1,0.05,TCS
BSE,bse_cm,COFORGE,532541,E,COFORGE LIMITED,COFORGE LIMITED,1,0.05,COFORGE
BSE,bse_cm,GULFPETRO,532543,E,GP PETROLEUMS LTD,GP PETROLEUMS LTD,1,0.05,GULFPETRO
BSE,bse_cm,CENTURYPLY,532548,E,CENTURY PLYBOARDS (I) LTD.,CENTURY PLYBOARDS (I) LTD.,1,0.05,CENTURYPLY
BSE,bse_cm,WELENT,532553,E,WELSPUN ENTERPRISES LIMTED,WELSPUN ENTERPRISES LIMTED,1,0.05,WELENT
BSE,bse_cm,NTPC,532555,E,NTPC LTD.,NTPC LTD.,1,0.05,NTPC
BSE,bse_cm,SALSTEEL,532604,E,S.A.L.STEEL LTD.,S.A.L.STEEL LTD.,1,0.05,SALSTEEL
BSE,bse_cm,JBMA,532605,E,JBM AUTO LTD.,JBM AUTO LTD.,1,0.05,JBMA
BSE,bse_cm,DWARKESH,532610,E,DWARIKESH SUGAR INDUSTRIES LTD,DWARIKESH SUGAR INDUSTRIES LTD,1,0.05,DWARKESH
BSE,bse_cm,INDOCO,532612,E,INDOCO REMEDIES LTD.,INDOCO REMEDIES LTD.,1,0.05,INDOCO
BSE,bse_cm,VIPCLOTHNG,532613,E,VIP Clothing Limited,VIP Clothing Limited,1,0.05,VIPCLOTHNG
BSE,bse_cm,IMPEXFERRO,532614,E,IMPEX FERRO TECH LTD.,IMPEX FERRO TECH LTD.,1,0.01,IMPEXFERRO
BSE,bse_cm,XCHANGING,532616,E,XCHANGING SOLUTIONS LTD.,XCHANGING SOLUTIONS LTD.,1,0.05,XCHANGING
BSE,bse_cm,JETAIRWAYS,532617,E,JET AIRWAYS (INDIA) LTD.,JET AIRWAYS (INDIA) LTD.,1,0.05,JETAIRWAYS
BSE,bse_cm,MORARJEE,532621,E,MORARJEE TEXTILES LTD.,MORARJEE TEXTILES LTD.,1,0.05,MORARJEE
BSE,bse_cm,JINDALPHOT,532624,E,JINDAL PHOTO LTD.,JINDAL PHOTO LTD.,1,0.05,JINDALPHOT
BSE,bse_cm,PONDYOXIDE,532626,E,PONDY OXIDES & CHEMICALS LTD.,PONDY OXIDES & CHEMICALS LTD.,1,0.05,PONDYOXIDE
BSE,bse_cm,JPPOWER,532627,E,JAIPRAKASH POWER VENTURES LIMI,JAIPRAKASH POWER VENTURES LIMI,1,0.01,JPPOWER
BSE,bse_cm,3IINFOTECH,532628,E,3I INFOTECH LTD.,3I INFOTECH LTD.,1,0.05,3IINFOTECH
BSE,bse_cm,MBECL,532629,E,MCNALLY BHARAT ENGINEERING COM,MCNALLY BHARAT ENGINEERING COM,1,0.01,MBECL
BSE,bse_cm,GOKEX,532630,E,GOKALDAS EXPORTS LTD.,GOKALDAS EXPORTS LTD.,1,0.05,GOKEX
BSE,bse_cm,ALLSEC,532633,E,ALLSEC TECHNOLOGIES LTD.,ALLSEC TECHNOLOGIES LTD.,1,0.05,ALLSEC
BSE,bse_cm,IIFL,532636,E,IIFL FINANCE LIMITED,IIFL FINANCE LIMITED,1,0.05,IIFL
BSE,bse_cm,MANGALAM,532637,E,MANGALAM DRUGS & ORGANICS LTD.,MANGALAM DRUGS & ORGANICS LTD.,1,0.05,MANGALAM
BSE,bse_cm,SHOPERSTOP,532638,E,SHOPPERS STOP LTD.,SHOPPERS STOP LTD.,1,0.05,SHOPERSTOP
BSE,bse_cm,CYBERMEDIA,532640,E,CYBER MEDIA (INDIA) LTD.,CYBER MEDIA (INDIA) LTD.,1,0.05,CYBERMEDIA
BSE,bse_cm,NDL,532641,E,NANDAN DENIM LIMITED,NANDAN DENIM LIMITED,1,0.05,NDL
BSE,bse_cm,JSWHL,532642,E,JSW HOLDINGS LIMITED,JSW HOLDINGS LIMITED,1,0.05,JSWHL
BSE,bse_cm,JKCEMENT,532644,E,J.K.CEMENT LTD.,J.K.CEMENT LTD.,1,0.05,JKCEMENT
BSE,bse_cm,BEEYU,532645,E,BEEYU OVERSEAS LTD.,BEEYU OVERSEAS LTD.,1,0.01,BEEYU
BSE,bse_cm,YESBANK,532648,E,YES BANK LTD.,YES BANK LTD.,1,0.05,YESBANK
BSE,bse_cm,NECLIFE,532649,E,NECTAR LIFESCIENCES LTD.,NECTAR LIFESCIENCES LTD.,1,0.05,NECLIFE
BSE,bse_cm,MSPL,532650,E,MSP STEEL & POWER LTD.,MSP STEEL & POWER LTD.,1,0.01,MSPL
BSE,bse_cm,SPLIL,532651,E,SPL INDUSTRIES LTD.,SPL INDUSTRIES LTD.,1,0.05,SPLIL
BSE,bse_cm,KTKBANK,532652,E,KARNATAKA BANK LTD.,KARNATAKA BANK LTD.,1,0.05,KTKBANK
BSE,bse_cm,MCLEODRUSS,532654,E,MCLEOD RUSSEL INDIA LTD.,MCLEOD RUSSEL INDIA LTD.,1,0.05,MCLEODRUSS
BSE,bse_cm,FACORALL,532656,E,FACOR ALLOYS LTD.,FACOR ALLOYS LTD.,1,0.01,FACORALL
BSE,bse_cm,IDFC,532659,E,IDFC LIMITED,IDFC LIMITED,1,0.05,IDFC
BSE,bse_cm,RML,532661,E,RANE (MADRAS) LTD.,RANE (MADRAS) LTD.,1,0.05,RML
BSE,bse_cm,HTMEDIA,532662,E,HT MEDIA LTD.,HT MEDIA LTD.,1,0.05,HTMEDIA
BSE,bse_cm,SASKEN,532663,E,Sasken Technologies Limited,Sasken Technologies Limited,1,0.05,SASKEN
BSE,bse_cm,RAJVIR,532665,E,RAJVIR INDUSTRIES LTD.,RAJVIR INDUSTRIES LTD.,1,0.01,RAJVIR
BSE,bse_cm,FCSSOFT,532666,E,FCS SOFTWARE SOLUTIONS LTD.,FCS SOFTWARE SOLUTIONS LTD.,1,0.01,FCSSOFT
BSE,bse_cm,SUZLON,532667,E,SUZLON ENERGY LTD.,SUZLON ENERGY LTD.,1,0.01,SUZLON
BSE,bse_cm,AURIONPRO,532668,E,AURIONPRO SOLUTIONS LTD.,AURIONPRO SOLUTIONS LTD.,1,0.05,AURIONPRO
BSE,bse_cm,RENUKA,532670,E,SHREE RENUKA SUGARS LTD.,SHREE RENUKA SUGARS LTD.,1,0.05,RENUKA
BSE,bse_cm,KMSUGAR,532673,E,K.M.SUGAR MILLS LTD.,K.M.SUGAR MILLS LTD.,1,0.05,KMSUGAR
BSE,bse_cm,BASML,532674,E,BANNARI AMMAN SPINNING MILLS L,BANNARI AMMAN SPINNING MILLS L,1,0.05,BASML
BSE,bse_cm,PBAINFRA,532676,E,PBA INFRASTRUCTURE LTD.,PBA INFRASTRUCTURE LTD.,1,0.01,PBAINFRA
BSE,bse_cm,AIAENG,532683,E,AIA ENGINEERING LTD.,AIA ENGINEERING LTD.,1,0.05,AIAENG
BSE,bse_cm,EKC,532684,E,EVEREST KANTO CYLINDER LTD.,EVEREST KANTO CYLINDER LTD.,1,0.05,EKC
BSE,bse_cm,KERNEX,532686,E,KERNEX MICROSYSTEMS (INDIA) LT,KERNEX MICROSYSTEMS (INDIA) LT,1,0.05,KERNEX
BSE,bse_cm,REPRO,532687,E,REPRO INDIA LTD.,REPRO INDIA LTD.,1,0.05,REPRO
BSE,bse_cm,PVR,532689,E,PVR LTD.,PVR LTD.,1,0.05,PVR
BSE,bse_cm,RMCL,532692,E,RADHA MADHAV CORPORATION LTD.,RADHA MADHAV CORPORATION LTD.,1,0.01,RMCL
BSE,bse_cm,CELEBRITY,532695,E,CELEBRITY FASHIONS LTD.,CELEBRITY FASHIONS LTD.,1,0.05,CELEBRITY
BSE,bse_cm,EDUCOMP,532696,E,EDUCOMP SOLUTIONS LTD.,EDUCOMP SOLUTIONS LTD.,1,0.01,EDUCOMP
BSE,bse_cm,NITINSPIN,532698,E,NITIN SPINNERS LTD.,NITIN SPINNERS LTD.,1,0.05,NITINSPIN
BSE,bse_cm,ROHLTD,532699,E,ROYAL ORCHID HOTELS LTD.,ROYAL ORCHID HOTELS LTD.,1,0.05,ROHLTD
BSE,bse_cm,ENIL,532700,E,ENTERTAINMENT NETWORK (INDIA),ENTERTAINMENT NETWORK (INDIA),1,0.05,ENIL
BSE,bse_cm,CELLA,532701,E,CELLA SPACE LIMITED,CELLA SPACE LIMITED,1,0.01,CELLA
BSE,bse_cm,GSPL,532702,E,GUJARAT STATE PETRONET LTD.,GUJARAT STATE PETRONET LTD.,1,0.05,GSPL
BSE,bse_cm,JAGRAN,532705,E,JAGRAN PRAKASHAN LTD.,JAGRAN PRAKASHAN LTD.,1,0.05,JAGRAN
BSE,bse_cm,INOXLEISUR,532706,E,INOX LEISURE LTD.,INOX LEISURE LTD.,1,0.05,INOXLEISUR
BSE,bse_cm,DYNPRO,532707,E,DYNEMIC PRODUCTS LTD.,DYNEMIC PRODUCTS LTD.,1,0.05,DYNPRO
BSE,bse_cm,GVKPIL,532708,E,GVK POWER & INFRASTRUCTURE LTD,GVK POWER & INFRASTRUCTURE LTD,1,0.01,GVKPIL
BSE,bse_cm,SADBHAV,532710,E,SADBHAV ENGINEERING LTD.,SADBHAV ENGINEERING LTD.,1,0.05,SADBHAV
BSE,bse_cm,RCOM,532712,E,RELIANCE COMMUNICATIONS LTD.,RELIANCE COMMUNICATIONS LTD.,1,0.01,RCOM
BSE,bse_cm,SAKUMA,532713,E,SAKUMA EXPORTS LTD.,SAKUMA EXPORTS LTD.,1,0.05,SAKUMA
BSE,bse_cm,KEC,532714,E,KEC INTERNATIONAL LTD.,KEC INTERNATIONAL LTD.,1,0.05,KEC
BSE,bse_cm,GILLANDERS,532716,E,GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS ARBUTHNOT & CO.LTD.,1,0.05,GILLANDERS
BSE,bse_cm,INDOTECH,532717,E,INDO TECH TRANSFORMERS LTD.,INDO TECH TRANSFORMERS LTD.,1,0.05,INDOTECH
BSE,bse_cm,BLKASHYAP,532719,E,B.L.KASHYAP AND SONS LTD.,B.L.KASHYAP AND SONS LTD.,1,0.05,BLKASHYAP
BSE,bse_cm,M&MFIN,532720,E,MAHINDRA & MAHINDRA FINANCIAL,MAHINDRA & MAHINDRA FINANCIAL,1,0.05,M&MFIN
BSE,bse_cm,VISASTEEL,532721,E,VISA STEEL LTD.,VISA STEEL LTD.,1,0.05,VISASTEEL
BSE,bse_cm,NITCO,532722,E,NITCO LTD.,NITCO LTD.,1,0.05,NITCO
BSE,bse_cm,MPDL,532723,E,MPDL LIMITED,MPDL LIMITED,1,0.05,MPDL
BSE,bse_cm,SOLARINDS,532725,E,SOLAR INDUSTRIES INDIA LTD.,SOLAR INDUSTRIES INDIA LTD.,1,0.05,SOLARINDS
BSE,bse_cm,GALLANTT,532726,E,GALLANTT ISPAT LIMITED,GALLANTT ISPAT LIMITED,1,0.05,GALLANTT
BSE,bse_cm,MALUPAPER,532728,E,MALU PAPER MILLS LTD.,MALU PAPER MILLS LTD.,1,0.05,MALUPAPER
BSE,bse_cm,UTTAMSUGAR,532729,E,UTTAM SUGAR MILLS LTD.,UTTAM SUGAR MILLS LTD.,1,0.05,UTTAMSUGAR
BSE,bse_cm,SGL,532730,E,STL GLOBAL LTD.,STL GLOBAL LTD.,1,0.05,SGL
BSE,bse_cm,KKCL,532732,E,KEWAL KIRAN CLOTHING LTD.,KEWAL KIRAN CLOTHING LTD.,1,0.05,KKCL
BSE,bse_cm,SUNTV,532733,E,SUN TV NETWORK LTD.,SUN TV NETWORK LTD.,1,0.05,SUNTV
BSE,bse_cm,GPIL,532734,E,GODAWARI POWER & ISPAT LTD.,GODAWARI POWER & ISPAT LTD.,1,0.05,GPIL
BSE,bse_cm,RSYSTEMINT,532735,E,R SYSTEMS INTERNATIONAL LTD.,R SYSTEMS INTERNATIONAL LTD.,1,0.05,RSYSTEMINT
BSE,bse_cm,EMKAY,532737,E,EMKAY GLOBAL FINANCIAL SERVICE,EMKAY GLOBAL FINANCIAL SERVICE,1,0.05,EMKAY
BSE,bse_cm,TANTIACONS,532738,E,TANTIA CONSTRUCTIONS LTD.,TANTIA CONSTRUCTIONS LTD.,1,0.01,TANTIACONS
BSE,bse_cm,LOKESHMACH,532740,E,LOKESH MACHINES LTD.,LOKESH MACHINES LTD.,1,0.05,LOKESHMACH
BSE,bse_cm,KAMDHENU,532741,E,Kamdhenu Limited,Kamdhenu Limited,1,0.05,KAMDHENU
BSE,bse_cm,PAUSHAKLTD,532742,E,PAUSHAK LTD.,PAUSHAK LTD.,1,0.05,PAUSHAKLTD
BSE,bse_cm,GTNTEX,532744,E,GTN TEXTILES LTD.,GTN TEXTILES LTD.,1,0.01,GTNTEX
BSE,bse_cm,INDICAP,532745,E,INDITRADE CAPITAL LIMITED,INDITRADE CAPITAL LIMITED,1,0.05,INDICAP
BSE,bse_cm,PFOCUS,532748,E,PRIME FOCUS LTD.,PRIME FOCUS LTD.,1,0.05,PFOCUS
BSE,bse_cm,ALLCARGO,532749,E,ALLCARGO LOGISTICS LTD.,ALLCARGO LOGISTICS LTD.,1,0.05,ALLCARGO
BSE,bse_cm,GMRINFRA,532754,E,GMR AIRPORTS INFRASTRUCTURE LI,GMR AIRPORTS INFRASTRUCTURE LI,1,0.05,GMRINFRA
BSE,bse_cm,TECHM,532755,E,TECH MAHINDRA LTD.,TECH MAHINDRA LTD.,1,0.05,TECHM
BSE,bse_cm,MAHINDCIE,532756,E,MAHINDRA CIE AUTOMOTIVE LIMITE,MAHINDRA CIE AUTOMOTIVE LIMITE,1,0.05,MAHINDCIE
BSE,bse_cm,VOLTAMP,532757,E,VOLTAMP TRANSFORMERS LTD.,VOLTAMP TRANSFORMERS LTD.,1,0.05,VOLTAMP
