Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,GOLD,245998,OPTFUT,CE,55700,GOLD23JUL55700CE,GOLD23JUL55700CE,GOLD 26JUL23 55700 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245999,OPTFUT,PE,55700,GOLD23JUL55700PE,GOLD23JUL55700PE,GOLD 26JUL23 55700 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246000,OPTFUT,CE,55800,GOLD23JUL55800CE,GOLD23JUL55800CE,GOLD 26JUL23 55800 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246001,OPTFUT,PE,55800,GOLD23JUL55800PE,GOLD23JUL55800PE,GOLD 26JUL23 55800 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246002,OPTFUT,CE,55900,GOLD23JUL55900CE,GOLD23JUL55900CE,GOLD 26JUL23 55900 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246003,OPTFUT,PE,55900,GOLD23JUL55900PE,GOLD23JUL55900PE,GOLD 26JUL23 55900 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246004,OPTFUT,CE,56000,GOLD23JUL56000CE,GOLD23JUL56000CE,GOLD 26JUL23 56000 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246005,OPTFUT,PE,56000,GOLD23JUL56000PE,GOLD23JUL56000PE,GOLD 26JUL23 56000 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246006,OPTFUT,CE,56100,GOLD23JUL56100CE,GOLD23JUL56100CE,GOLD 26JUL23 56100 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246007,OPTFUT,PE,56100,GOLD23JUL56100PE,GOLD23JUL56100PE,GOLD 26JUL23 56100 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246008,OPTFUT,CE,56200,GOLD23JUL56200CE,GOLD23JUL56200CE,GOLD 26JUL23 56200 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,246009,OPTFUT,PE,56200,GOLD23JUL56200PE,GOLD23JUL56200PE,GOLD 26JUL23 56200 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248064,OPTFUT,CE,56300,GOLD23JUL56300CE,GOLD23JUL56300CE,GOLD 26JUL23 56300 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248065,OPTFUT,PE,56300,GOLD23JUL56300PE,GOLD23JUL56300PE,GOLD 26JUL23 56300 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248066,OPTFUT,CE,56400,GOLD23JUL56400CE,GOLD23JUL56400CE,GOLD 26JUL23 56400 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248067,OPTFUT,PE,56400,GOLD23JUL56400PE,GOLD23JUL56400PE,GOLD 26JUL23 56400 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248068,OPTFUT,CE,56500,GOLD23JUL56500CE,GOLD23JUL56500CE,GOLD 26JUL23 56500 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248069,OPTFUT,PE,56500,GOLD23JUL56500PE,GOLD23JUL56500PE,GOLD 26JUL23 56500 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,248482,OPTFUT,CE,52500,GOLD23SEP52500CE,GOLD23SEP52500CE,GOLD 26SEP23 52500 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248483,OPTFUT,PE,52500,GOLD23SEP52500PE,GOLD23SEP52500PE,GOLD 26SEP23 52500 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248484,OPTFUT,CE,52600,GOLD23SEP52600CE,GOLD23SEP52600CE,GOLD 26SEP23 52600 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248485,OPTFUT,PE,52600,GOLD23SEP52600PE,GOLD23SEP52600PE,GOLD 26SEP23 52600 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248486,OPTFUT,CE,52700,GOLD23SEP52700CE,GOLD23SEP52700CE,GOLD 26SEP23 52700 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248487,OPTFUT,PE,52700,GOLD23SEP52700PE,GOLD23SEP52700PE,GOLD 26SEP23 52700 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248488,OPTFUT,CE,52800,GOLD23SEP52800CE,GOLD23SEP52800CE,GOLD 26SEP23 52800 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248489,OPTFUT,PE,52800,GOLD23SEP52800PE,GOLD23SEP52800PE,GOLD 26SEP23 52800 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248490,OPTFUT,CE,52900,GOLD23SEP52900CE,GOLD23SEP52900CE,GOLD 26SEP23 52900 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248491,OPTFUT,PE,52900,GOLD23SEP52900PE,GOLD23SEP52900PE,GOLD 26SEP23 52900 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248492,OPTFUT,CE,53000,GOLD23SEP53000CE,GOLD23SEP53000CE,GOLD 26SEP23 53000 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248493,OPTFUT,PE,53000,GOLD23SEP53000PE,GOLD23SEP53000PE,GOLD 26SEP23 53000 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248494,OPTFUT,CE,53100,GOLD23SEP53100CE,GOLD23SEP53100CE,GOLD 26SEP23 53100 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248495,OPTFUT,PE,53100,GOLD23SEP53100PE,GOLD23SEP53100PE,GOLD 26SEP23 53100 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248496,OPTFUT,CE,53200,GOLD23SEP53200CE,GOLD23SEP53200CE,GOLD 26SEP23 53200 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248497,OPTFUT,PE,53200,GOLD23SEP53200PE,GOLD23SEP53200PE,GOLD 26SEP23 53200 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248498,OPTFUT,CE,53300,GOLD23SEP53300CE,GOLD23SEP53300CE,GOLD 26SEP23 53300 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248499,OPTFUT,PE,53300,GOLD23SEP53300PE,GOLD23SEP53300PE,GOLD 26SEP23 53300 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248500,OPTFUT,CE,53400,GOLD23SEP53400CE,GOLD23SEP53400CE,GOLD 26SEP23 53400 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248501,OPTFUT,PE,53400,GOLD23SEP53400PE,GOLD23SEP53400PE,GOLD 26SEP23 53400 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248502,OPTFUT,CE,53500,GOLD23SEP53500CE,GOLD23SEP53500CE,GOLD 26SEP23 53500 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248503,OPTFUT,PE,53500,GOLD23SEP53500PE,GOLD23SEP53500PE,GOLD 26SEP23 53500 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248504,OPTFUT,CE,53600,GOLD23SEP53600CE,GOLD23SEP53600CE,GOLD 26SEP23 53600 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248505,OPTFUT,PE,53600,GOLD23SEP53600PE,GOLD23SEP53600PE,GOLD 26SEP23 53600 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248506,OPTFUT,CE,53700,GOLD23SEP53700CE,GOLD23SEP53700CE,GOLD 26SEP23 53700 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248507,OPTFUT,PE,53700,GOLD23SEP53700PE,GOLD23SEP53700PE,GOLD 26SEP23 53700 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248508,OPTFUT,CE,53800,GOLD23SEP53800CE,GOLD23SEP53800CE,GOLD 26SEP23 53800 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248509,OPTFUT,PE,53800,GOLD23SEP53800PE,GOLD23SEP53800PE,GOLD 26SEP23 53800 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248510,OPTFUT,CE,53900,GOLD23SEP53900CE,GOLD23SEP53900CE,GOLD 26SEP23 53900 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248511,OPTFUT,PE,53900,GOLD23SEP53900PE,GOLD23SEP53900PE,GOLD 26SEP23 53900 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248512,OPTFUT,CE,54000,GOLD23SEP54000CE,GOLD23SEP54000CE,GOLD 26SEP23 54000 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248513,OPTFUT,PE,54000,GOLD23SEP54000PE,GOLD23SEP54000PE,GOLD 26SEP23 54000 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248540,OPTFUT,CE,54100,GOLD23SEP54100CE,GOLD23SEP54100CE,GOLD 26SEP23 54100 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248541,OPTFUT,PE,54100,GOLD23SEP54100PE,GOLD23SEP54100PE,GOLD 26SEP23 54100 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248542,OPTFUT,CE,54200,GOLD23SEP54200CE,GOLD23SEP54200CE,GOLD 26SEP23 54200 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248543,OPTFUT,PE,54200,GOLD23SEP54200PE,GOLD23SEP54200PE,GOLD 26SEP23 54200 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248544,OPTFUT,CE,54300,GOLD23SEP54300CE,GOLD23SEP54300CE,GOLD 26SEP23 54300 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248545,OPTFUT,PE,54300,GOLD23SEP54300PE,GOLD23SEP54300PE,GOLD 26SEP23 54300 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248546,OPTFUT,CE,54400,GOLD23SEP54400CE,GOLD23SEP54400CE,GOLD 26SEP23 54400 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248547,OPTFUT,PE,54400,GOLD23SEP54400PE,GOLD23SEP54400PE,GOLD 26SEP23 54400 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248807,OPTFUT,CE,54500,GOLD23SEP54500CE,GOLD23SEP54500CE,GOLD 26SEP23 54500 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248808,OPTFUT,PE,54500,GOLD23SEP54500PE,GOLD23SEP54500PE,GOLD 26SEP23 54500 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248935,OPTFUT,CE,54600,GOLD23SEP54600CE,GOLD23SEP54600CE,GOLD 26SEP23 54600 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,248936,OPTFUT,PE,54600,GOLD23SEP54600PE,GOLD23SEP54600PE,GOLD 26SEP23 54600 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,249144,OPTFUT,CE,54700,GOLD23SEP54700CE,GOLD23SEP54700CE,GOLD 26SEP23 54700 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,249145,OPTFUT,PE,54700,GOLD23SEP54700PE,GOLD23SEP54700PE,GOLD 26SEP23 54700 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,249146,OPTFUT,CE,54800,GOLD23SEP54800CE,GOLD23SEP54800CE,GOLD 26SEP23 54800 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,249147,OPTFUT,PE,54800,GOLD23SEP54800PE,GOLD23SEP54800PE,GOLD 26SEP23 54800 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251857,OPTFUT,PE,59500,GOLD23SEP59500PE,GOLD23SEP59500PE,GOLD 26SEP23 59500 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251858,OPTFUT,CE,59600,GOLD23SEP59600CE,GOLD23SEP59600CE,GOLD 26SEP23 59600 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251859,OPTFUT,PE,59600,GOLD23SEP59600PE,GOLD23SEP59600PE,GOLD 26SEP23 59600 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251956,OPTFUT,CE,59700,GOLD23SEP59700CE,GOLD23SEP59700CE,GOLD 26SEP23 59700 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251957,OPTFUT,PE,59700,GOLD23SEP59700PE,GOLD23SEP59700PE,GOLD 26SEP23 59700 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251958,OPTFUT,CE,59800,GOLD23SEP59800CE,GOLD23SEP59800CE,GOLD 26SEP23 59800 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251959,OPTFUT,PE,59800,GOLD23SEP59800PE,GOLD23SEP59800PE,GOLD 26SEP23 59800 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251960,OPTFUT,CE,59900,GOLD23SEP59900CE,GOLD23SEP59900CE,GOLD 26SEP23 59900 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251961,OPTFUT,PE,59900,GOLD23SEP59900PE,GOLD23SEP59900PE,GOLD 26SEP23 59900 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251962,OPTFUT,CE,60000,GOLD23SEP60000CE,GOLD23SEP60000CE,GOLD 26SEP23 60000 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251963,OPTFUT,PE,60000,GOLD23SEP60000PE,GOLD23SEP60000PE,GOLD 26SEP23 60000 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251964,OPTFUT,CE,60100,GOLD23SEP60100CE,GOLD23SEP60100CE,GOLD 26SEP23 60100 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251965,OPTFUT,PE,60100,GOLD23SEP60100PE,GOLD23SEP60100PE,GOLD 26SEP23 60100 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251966,OPTFUT,CE,60200,GOLD23SEP60200CE,GOLD23SEP60200CE,GOLD 26SEP23 60200 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,251967,OPTFUT,PE,60200,GOLD23SEP60200PE,GOLD23SEP60200PE,GOLD 26SEP23 60200 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252340,OPTFUT,CE,60300,GOLD23SEP60300CE,GOLD23SEP60300CE,GOLD 26SEP23 60300 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252341,OPTFUT,PE,60300,GOLD23SEP60300PE,GOLD23SEP60300PE,GOLD 26SEP23 60300 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252342,OPTFUT,CE,60400,GOLD23SEP60400CE,GOLD23SEP60400CE,GOLD 26SEP23 60400 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252343,OPTFUT,PE,60400,GOLD23SEP60400PE,GOLD23SEP60400PE,GOLD 26SEP23 60400 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252344,OPTFUT,CE,60500,GOLD23SEP60500CE,GOLD23SEP60500CE,GOLD 26SEP23 60500 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252345,OPTFUT,PE,60500,GOLD23SEP60500PE,GOLD23SEP60500PE,GOLD 26SEP23 60500 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252346,OPTFUT,CE,60600,GOLD23SEP60600CE,GOLD23SEP60600CE,GOLD 26SEP23 60600 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252347,OPTFUT,PE,60600,GOLD23SEP60600PE,GOLD23SEP60600PE,GOLD 26SEP23 60600 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252348,OPTFUT,CE,60700,GOLD23SEP60700CE,GOLD23SEP60700CE,GOLD 26SEP23 60700 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252349,OPTFUT,PE,60700,GOLD23SEP60700PE,GOLD23SEP60700PE,GOLD 26SEP23 60700 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252408,OPTFUT,CE,60800,GOLD23SEP60800CE,GOLD23SEP60800CE,GOLD 26SEP23 60800 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252409,OPTFUT,PE,60800,GOLD23SEP60800PE,GOLD23SEP60800PE,GOLD 26SEP23 60800 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252410,OPTFUT,CE,60900,GOLD23SEP60900CE,GOLD23SEP60900CE,GOLD 26SEP23 60900 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252411,OPTFUT,PE,60900,GOLD23SEP60900PE,GOLD23SEP60900PE,GOLD 26SEP23 60900 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252680,OPTFUT,CE,61000,GOLD23SEP61000CE,GOLD23SEP61000CE,GOLD 26SEP23 61000 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252681,OPTFUT,PE,61000,GOLD23SEP61000PE,GOLD23SEP61000PE,GOLD 26SEP23 61000 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252682,OPTFUT,CE,61100,GOLD23SEP61100CE,GOLD23SEP61100CE,GOLD 26SEP23 61100 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252683,OPTFUT,PE,61100,GOLD23SEP61100PE,GOLD23SEP61100PE,GOLD 26SEP23 61100 PE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252684,OPTFUT,CE,61200,GOLD23SEP61200CE,GOLD23SEP61200CE,GOLD 26SEP23 61200 CE,2023-09-26,1,0.5
MCX,mcx_fo,GOLD,252685,OPTFUT,PE,61200,GOLD23SEP61200PE,GOLD23SEP61200PE,GOLD 26SEP23 61200 PE,2023-09-26,1,0.5
MCX,mcx_fo,NATURALGAS,249969,OPTFUT,PE,525,NATURALGAS23FEB525PE,NATURALGAS23FEB525PE,NATURALGAS 21FEB23 525 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249970,OPTFUT,CE,530,NATURALGAS23FEB530CE,NATURALGAS23FEB530CE,NATURALGAS 21FEB23 530 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249971,OPTFUT,PE,530,NATURALGAS23FEB530PE,NATURALGAS23FEB530PE,NATURALGAS 21FEB23 530 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249972,OPTFUT,CE,535,NATURALGAS23FEB535CE,NATURALGAS23FEB535CE,NATURALGAS 21FEB23 535 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249973,OPTFUT,PE,535,NATURALGAS23FEB535PE,NATURALGAS23FEB535PE,NATURALGAS 21FEB23 535 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249974,OPTFUT,CE,540,NATURALGAS23FEB540CE,NATURALGAS23FEB540CE,NATURALGAS 21FEB23 540 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249975,OPTFUT,PE,540,NATURALGAS23FEB540PE,NATURALGAS23FEB540PE,NATURALGAS 21FEB23 540 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249976,OPTFUT,CE,545,NATURALGAS23FEB545CE,NATURALGAS23FEB545CE,NATURALGAS 21FEB23 545 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249977,OPTFUT,PE,545,NATURALGAS23FEB545PE,NATURALGAS23FEB545PE,NATURALGAS 21FEB23 545 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249978,OPTFUT,CE,550,NATURALGAS23FEB550CE,NATURALGAS23FEB550CE,NATURALGAS 21FEB23 550 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249979,OPTFUT,PE,550,NATURALGAS23FEB550PE,NATURALGAS23FEB550PE,NATURALGAS 21FEB23 550 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249980,OPTFUT,CE,555,NATURALGAS23FEB555CE,NATURALGAS23FEB555CE,NATURALGAS 21FEB23 555 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249981,OPTFUT,PE,555,NATURALGAS23FEB555PE,NATURALGAS23FEB555PE,NATURALGAS 21FEB23 555 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249982,OPTFUT,CE,560,NATURALGAS23FEB560CE,NATURALGAS23FEB560CE,NATURALGAS 21FEB23 560 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249983,OPTFUT,PE,560,NATURALGAS23FEB560PE,NATURALGAS23FEB560PE,NATURALGAS 21FEB23 560 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249984,OPTFUT,CE,565,NATURALGAS23FEB565CE,NATURALGAS23FEB565CE,NATURALGAS 21FEB23 565 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249985,OPTFUT,PE,565,NATURALGAS23FEB565PE,NATURALGAS23FEB565PE,NATURALGAS 21FEB23 565 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249986,OPTFUT,CE,570,NATURALGAS23FEB570CE,NATURALGAS23FEB570CE,NATURALGAS 21FEB23 570 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249987,OPTFUT,PE,570,NATURALGAS23FEB570PE,NATURALGAS23FEB570PE,NATURALGAS 21FEB23 570 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249988,OPTFUT,CE,575,NATURALGAS23FEB575CE,NATURALGAS23FEB575CE,NATURALGAS 21FEB23 575 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249989,OPTFUT,PE,575,NATURALGAS23FEB575PE,NATURALGAS23FEB575PE,NATURALGAS 21FEB23 575 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249990,OPTFUT,CE,580,NATURALGAS23FEB580CE,NATURALGAS23FEB580CE,NATURALGAS 21FEB23 580 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249991,OPTFUT,PE,580,NATURALGAS23FEB580PE,NATURALGAS23FEB580PE,NATURALGAS 21FEB23 580 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249992,OPTFUT,CE,585,NATURALGAS23FEB585CE,NATURALGAS23FEB585CE,NATURALGAS 21FEB23 585 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249993,OPTFUT,PE,585,NATURALGAS23FEB585PE,NATURALGAS23FEB585PE,NATURALGAS 21FEB23 585 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249994,OPTFUT,CE,590,NATURALGAS23FEB590CE,NATURALGAS23FEB590CE,NATURALGAS 21FEB23 590 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249995,OPTFUT,PE,590,NATURALGAS23FEB590PE,NATURALGAS23FEB590PE,NATURALGAS 21FEB23 590 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249996,OPTFUT,CE,595,NATURALGAS23FEB595CE,NATURALGAS23FEB595CE,NATURALGAS 21FEB23 595 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249997,OPTFUT,PE,595,NATURALGAS23FEB595PE,NATURALGAS23FEB595PE,NATURALGAS 21FEB23 595 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249998,OPTFUT,CE,600,NATURALGAS23FEB600CE,NATURALGAS23FEB600CE,NATURALGAS 21FEB23 600 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,249999,OPTFUT,PE,600,NATURALGAS23FEB600PE,NATURALGAS23FEB600PE,NATURALGAS 21FEB23 600 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250000,OPTFUT,CE,605,NATURALGAS23FEB605CE,NATURALGAS23FEB605CE,NATURALGAS 21FEB23 605 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250001,OPTFUT,PE,605,NATURALGAS23FEB605PE,NATURALGAS23FEB605PE,NATURALGAS 21FEB23 605 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250002,OPTFUT,CE,610,NATURALGAS23FEB610CE,NATURALGAS23FEB610CE,NATURALGAS 21FEB23 610 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250003,OPTFUT,PE,610,NATURALGAS23FEB610PE,NATURALGAS23FEB610PE,NATURALGAS 21FEB23 610 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250004,OPTFUT,CE,615,NATURALGAS23FEB615CE,NATURALGAS23FEB615CE,NATURALGAS 21FEB23 615 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250005,OPTFUT,PE,615,NATURALGAS23FEB615PE,NATURALGAS23FEB615PE,NATURALGAS 21FEB23 615 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250006,OPTFUT,CE,620,NATURALGAS23FEB620CE,NATURALGAS23FEB620CE,NATURALGAS 21FEB23 620 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250007,OPTFUT,PE,620,NATURALGAS23FEB620PE,NATURALGAS23FEB620PE,NATURALGAS 21FEB23 620 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250008,OPTFUT,CE,625,NATURALGAS23FEB625CE,NATURALGAS23FEB625CE,NATURALGAS 21FEB23 625 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250009,OPTFUT,PE,625,NATURALGAS23FEB625PE,NATURALGAS23FEB625PE,NATURALGAS 21FEB23 625 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250010,OPTFUT,CE,630,NATURALGAS23FEB630CE,NATURALGAS23FEB630CE,NATURALGAS 21FEB23 630 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250011,OPTFUT,PE,630,NATURALGAS23FEB630PE,NATURALGAS23FEB630PE,NATURALGAS 21FEB23 630 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250012,OPTFUT,CE,635,NATURALGAS23FEB635CE,NATURALGAS23FEB635CE,NATURALGAS 21FEB23 635 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250013,OPTFUT,PE,635,NATURALGAS23FEB635PE,NATURALGAS23FEB635PE,NATURALGAS 21FEB23 635 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250014,OPTFUT,CE,640,NATURALGAS23FEB640CE,NATURALGAS23FEB640CE,NATURALGAS 21FEB23 640 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250015,OPTFUT,PE,640,NATURALGAS23FEB640PE,NATURALGAS23FEB640PE,NATURALGAS 21FEB23 640 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250016,OPTFUT,CE,645,NATURALGAS23FEB645CE,NATURALGAS23FEB645CE,NATURALGAS 21FEB23 645 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250017,OPTFUT,PE,645,NATURALGAS23FEB645PE,NATURALGAS23FEB645PE,NATURALGAS 21FEB23 645 PE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250018,OPTFUT,CE,650,NATURALGAS23FEB650CE,NATURALGAS23FEB650CE,NATURALGAS 21FEB23 650 CE,2023-02-21,1250,0.05
MCX,mcx_fo,NATURALGAS,250019,OPTFUT,PE,650,NATURALGAS23FEB650PE,NATURALGAS23FEB650PE,NATURALGAS 21FEB23 650 PE,2023-02-21,1250,0.05
