id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
148,CDS,cde_fo,EURINR,1182,OPTCUR,CE,82.25,EURINR31MARCH2382.25CE,EURINR2333182.25CE,EURINR 31MAR23 82.25 CE,31-03-2023,1,0.0025
149,CDS,cde_fo,EURINR,1183,OPTCUR,PE,82.25,EURINR31MARCH2382.25PE,EURINR2333182.25PE,EURINR 31MAR23 82.25 PE,31-03-2023,1,0.0025
150,CDS,cde_fo,EURINR,1184,OPTCUR,CE,82.5,EURINR31MARCH2382.5CE,EURINR2333182.5CE,EURINR 31MAR23 82.5 CE,31-03-2023,1,0.0025
151,CDS,cde_fo,EURINR,1185,OPTCUR,PE,82.5,EURINR31MARCH2382.5PE,EURINR2333182.5PE,EURINR 31MAR23 82.5 PE,31-03-2023,1,0.0025
152,CDS,cde_fo,JPYINR,1186,OPTCUR,PE,69.75,JPYINR03FEBRUARY2369.75PE,JPYINR2320369.75PE,JPYINR 03FEB23 69.75 PE,03-02-2023,1,0.0025
153,CDS,cde_fo,EURINR,1188,OPTCUR,CE,82.75,EURINR31MARCH2382.75CE,EURINR2333182.75CE,EURINR 31MAR23 82.75 CE,31-03-2023,1,0.0025
154,CDS,cde_fo,EURINR,1189,OPTCUR,PE,82.75,EURINR31MARCH2382.75PE,EURINR2333182.75PE,EURINR 31MAR23 82.75 PE,31-03-2023,1,0.0025
155,CDS,cde_fo,EURINR,1190,OPTCUR,CE,83,EURINR31MARCH2383CE,EURINR2333183CE,EURINR 31MAR23 83 CE,31-03-2023,1,0.0025
156,CDS,cde_fo,GBPINR,1191,OPTCUR,CE,92.5,GBPINR24FEBRUARY2392.5CE,GBPINR23FEB92.5CE,GBPINR 24FEB23 92.5 CE,24-02-2023,1,0.0025
157,CDS,cde_fo,GBPINR,1192,OPTCUR,PE,105.5,GBPINR06APRIL23105.5PE,GBPINR23406105.5PE,GBPINR 06APR23 105.5 PE,06-04-2023,1,0.0025
158,CDS,cde_fo,GBPINR,1193,OPTCUR,CE,105.75,GBPINR06APRIL23105.75CE,GBPINR23406105.75CE,GBPINR 06APR23 105.75 CE,06-04-2023,1,0.0025
159,CDS,cde_fo,JPYINR,1194,OPTCUR,CE,69.75,JPYINR10FEBRUARY2369.75CE,JPYINR2321069.75CE,JPYINR 10FEB23 69.75 CE,10-02-2023,1,0.0025
160,CDS,cde_fo,JPYINR,1195,OPTCUR,PE,69.75,JPYINR10FEBRUARY2369.75PE,JPYINR2321069.75PE,JPYINR 10FEB23 69.75 PE,10-02-2023,1,0.0025
161,CDS,cde_fo,JPYINR,1196,OPTCUR,CE,69.75,JPYINR17FEBRUARY2369.75CE,JPYINR2321769.75CE,JPYINR 17FEB23 69.75 CE,17-02-2023,1,0.0025
162,CDS,cde_fo,EURINR,1197,OPTCUR,PE,94.75,EURINR10MARCH2394.75PE,EURINR2331094.75PE,EURINR 10MAR23 94.75 PE,10-03-2023,1,0.0025
163,CDS,cde_fo,GBPINR,1198,OPTCUR,PE,105.75,GBPINR06APRIL23105.75PE,GBPINR23406105.75PE,GBPINR 06APR23 105.75 PE,06-04-2023,1,0.0025
164,CDS,cde_fo,GBPINR,1199,OPTCUR,CE,106,GBPINR06APRIL23106CE,GBPINR23406106CE,GBPINR 06APR23 106 CE,06-04-2023,1,0.0025
165,CDS,cde_fo,EURINR,1200,OPTCUR,PE,83,EURINR31MARCH2383PE,EURINR2333183PE,EURINR 31MAR23 83 PE,31-03-2023,1,0.0025
166,CDS,cde_fo,EURINR,1201,OPTCUR,CE,94.75,EURINR17MARCH2394.75CE,EURINR2331794.75CE,EURINR 17MAR23 94.75 CE,17-03-2023,1,0.0025
167,CDS,cde_fo,GBPINR,1203,OPTCUR,PE,106,GBPINR06APRIL23106PE,GBPINR23406106PE,GBPINR 06APR23 106 PE,06-04-2023,1,0.0025
168,CDS,cde_fo,GBPUSD,1204,FUTCUR,XX,-1,GBPUSD23JULFUT,GBPUSD23JULFUT,GBPUSD 27JUL23 FUT,27-07-2023,1,0.0001
169,CDS,cde_fo,GBPUSD,1205,OPTCUR,CE,1.335,GBPUSD27DECEMBER231.335CE,GBPUSD23DEC1.335CE,GBPUSD 27DEC23 1.335 CE,27-12-2023,1,0.0001
170,CDS,cde_fo,GBPUSD,1206,OPTCUR,PE,1.335,GBPUSD27DECEMBER231.335PE,GBPUSD23DEC1.335PE,GBPUSD 27DEC23 1.335 PE,27-12-2023,1,0.0001
171,CDS,cde_fo,JPYINR,1207,OPTCUR,PE,69.75,JPYINR17FEBRUARY2369.75PE,JPYINR2321769.75PE,JPYINR 17FEB23 69.75 PE,17-02-2023,1,0.0025
172,CDS,cde_fo,JPYINR,1208,OPTCUR,CE,69.75,JPYINR24FEBRUARY2369.75CE,JPYINR23FEB69.75CE,JPYINR 24FEB23 69.75 CE,24-02-2023,1,0.0025
173,CDS,cde_fo,JPYINR,1209,OPTCUR,PE,69.75,JPYINR24FEBRUARY2369.75PE,JPYINR23FEB69.75PE,JPYINR 24FEB23 69.75 PE,24-02-2023,1,0.0025
174,CDS,cde_fo,JPYINR,1210,OPTCUR,CE,69.75,JPYINR03MARCH2369.75CE,JPYINR2330369.75CE,JPYINR 03MAR23 69.75 CE,03-03-2023,1,0.0025
175,CDS,cde_fo,EURINR,1211,OPTCUR,CE,83.25,EURINR31MARCH2383.25CE,EURINR2333183.25CE,EURINR 31MAR23 83.25 CE,31-03-2023,1,0.0025
176,CDS,cde_fo,JPYINR,1212,OPTCUR,PE,69.75,JPYINR03MARCH2369.75PE,JPYINR2330369.75PE,JPYINR 03MAR23 69.75 PE,03-03-2023,1,0.0025
177,CDS,cde_fo,JPYINR,1213,OPTCUR,CE,69.75,JPYINR10MARCH2369.75CE,JPYINR2331069.75CE,JPYINR 10MAR23 69.75 CE,10-03-2023,1,0.0025
178,CDS,cde_fo,JPYINR,1214,OPTCUR,PE,69.75,JPYINR10MARCH2369.75PE,JPYINR2331069.75PE,JPYINR 10MAR23 69.75 PE,10-03-2023,1,0.0025
179,CDS,cde_fo,JPYINR,1216,OPTCUR,CE,69.75,JPYINR17MARCH2369.75CE,JPYINR2331769.75CE,JPYINR 17MAR23 69.75 CE,17-03-2023,1,0.0025
180,CDS,cde_fo,EURINR,1217,OPTCUR,PE,83.25,EURINR31MARCH2383.25PE,EURINR2333183.25PE,EURINR 31MAR23 83.25 PE,31-03-2023,1,0.0025
181,CDS,cde_fo,GBPINR,1218,OPTCUR,PE,92.5,GBPINR24FEBRUARY2392.5PE,GBPINR23FEB92.5PE,GBPINR 24FEB23 92.5 PE,24-02-2023,1,0.0025
182,CDS,cde_fo,JPYINR,1219,OPTCUR,PE,69.75,JPYINR17MARCH2369.75PE,JPYINR2331769.75PE,JPYINR 17MAR23 69.75 PE,17-03-2023,1,0.0025
183,CDS,cde_fo,JPYINR,1220,OPTCUR,CE,69.75,JPYINR24MARCH2369.75CE,JPYINR2332469.75CE,JPYINR 24MAR23 69.75 CE,24-03-2023,1,0.0025
184,CDS,cde_fo,JPYINR,1223,OPTCUR,PE,69.75,JPYINR24MARCH2369.75PE,JPYINR2332469.75PE,JPYINR 24MAR23 69.75 PE,24-03-2023,1,0.0025
185,CDS,cde_fo,EURINR,1224,OPTCUR,PE,94.75,EURINR17MARCH2394.75PE,EURINR2331794.75PE,EURINR 17MAR23 94.75 PE,17-03-2023,1,0.0025
186,CDS,cde_fo,EURINR,1225,OPTCUR,CE,94.75,EURINR24MARCH2394.75CE,EURINR2332494.75CE,EURINR 24MAR23 94.75 CE,24-03-2023,1,0.0025
187,CDS,cde_fo,EURINR,1226,OPTCUR,CE,83.5,EURINR31MARCH2383.5CE,EURINR2333183.5CE,EURINR 31MAR23 83.5 CE,31-03-2023,1,0.0025
188,CDS,cde_fo,EURINR,1227,OPTCUR,PE,94.75,EURINR24MARCH2394.75PE,EURINR2332494.75PE,EURINR 24MAR23 94.75 PE,24-03-2023,1,0.0025
189,CDS,cde_fo,EURINR,1228,OPTCUR,CE,94.75,EURINR28MARCH2394.75CE,EURINR23MAR94.75CE,EURINR 28MAR23 94.75 CE,28-03-2023,1,0.0025
190,CDS,cde_fo,EURINR,1229,OPTCUR,PE,94.75,EURINR28MARCH2394.75PE,EURINR23MAR94.75PE,EURINR 28MAR23 94.75 PE,28-03-2023,1,0.0025
191,CDS,cde_fo,EURINR,1230,OPTCUR,CE,94.75,EURINR31MARCH2394.75CE,EURINR2333194.75CE,EURINR 31MAR23 94.75 CE,31-03-2023,1,0.0025
192,CDS,cde_fo,EURINR,1231,OPTCUR,PE,94.75,EURINR31MARCH2394.75PE,EURINR2333194.75PE,EURINR 31MAR23 94.75 PE,31-03-2023,1,0.0025
193,CDS,cde_fo,EURINR,1232,OPTCUR,CE,94.75,EURINR06APRIL2394.75CE,EURINR2340694.75CE,EURINR 06APR23 94.75 CE,06-04-2023,1,0.0025
194,CDS,cde_fo,EURINR,1234,OPTCUR,PE,94.75,EURINR06APRIL2394.75PE,EURINR2340694.75PE,EURINR 06APR23 94.75 PE,06-04-2023,1,0.0025
195,CDS,cde_fo,GBPUSD,1235,OPTCUR,CE,1.08,GBPUSD24FEBRUARY231.08CE,GBPUSD23FEB1.08CE,GBPUSD 24FEB23 1.08 CE,24-02-2023,1,0.0001
196,CDS,cde_fo,EURINR,1236,OPTCUR,CE,94.75,EURINR13APRIL2394.75CE,EURINR2341394.75CE,EURINR 13APR23 94.75 CE,13-04-2023,1,0.0025
197,CDS,cde_fo,GBPUSD,1237,OPTCUR,PE,1.08,GBPUSD24FEBRUARY231.08PE,GBPUSD23FEB1.08PE,GBPUSD 24FEB23 1.08 PE,24-02-2023,1,0.0001
198,CDS,cde_fo,USDJPY,1238,FUTCUR,XX,-1,USDJPY23DECFUT,USDJPY23DECFUT,USDJPY 27DEC23 FUT,27-12-2023,1,0.01
199,CDS,cde_fo,EURINR,1240,FUTCUR,XX,-1,EURINR23FEBFUT,EURINR23FEBFUT,EURINR 24FEB23 FUT,24-02-2023,1,0.0025
200,CDS,cde_fo,EURINR,1241,OPTCUR,PE,94.75,EURINR13APRIL2394.75PE,EURINR2341394.75PE,EURINR 13APR23 94.75 PE,13-04-2023,1,0.0025
201,CDS,cde_fo,EURINR,1242,OPTCUR,CE,94.25,EURINR21APRIL2394.25CE,EURINR2342194.25CE,EURINR 21APR23 94.25 CE,21-04-2023,1,0.0025
202,CDS,cde_fo,EURINR,1246,OPTCUR,PE,83.5,EURINR31MARCH2383.5PE,EURINR2333183.5PE,EURINR 31MAR23 83.5 PE,31-03-2023,1,0.0025
203,CDS,cde_fo,GBPUSD,1247,OPTCUR,CE,1.085,GBPUSD24FEBRUARY231.085CE,GBPUSD23FEB1.085CE,GBPUSD 24FEB23 1.085 CE,24-02-2023,1,0.0001
204,CDS,cde_fo,EURUSD,1249,FUTCUR,XX,-1,EURUSD23FEBFUT,EURUSD23FEBFUT,EURUSD 24FEB23 FUT,24-02-2023,1,0.0001
205,CDS,cde_fo,GBPUSD,1250,OPTCUR,PE,1.085,GBPUSD24FEBRUARY231.085PE,GBPUSD23FEB1.085PE,GBPUSD 24FEB23 1.085 PE,24-02-2023,1,0.0001
206,CDS,cde_fo,USDINR,1251,OPTCUR,CE,87.75,USDINR24FEBRUARY2387.75CE,USDINR23FEB87.75CE,USDINR 24FEB23 87.75 CE,24-02-2023,1,0.0025
207,CDS,cde_fo,EURINR,1252,OPTCUR,CE,83.75,EURINR31MARCH2383.75CE,EURINR2333183.75CE,EURINR 31MAR23 83.75 CE,31-03-2023,1,0.0025
208,CDS,cde_fo,EURINR,1254,OPTCUR,PE,83.75,EURINR31MARCH2383.75PE,EURINR2333183.75PE,EURINR 31MAR23 83.75 PE,31-03-2023,1,0.0025
209,CDS,cde_fo,EURINR,1255,OPTCUR,CE,84,EURINR31MARCH2384CE,EURINR2333184CE,EURINR 31MAR23 84 CE,31-03-2023,1,0.0025
210,CDS,cde_fo,EURINR,1256,OPTCUR,PE,84,EURINR31MARCH2384PE,EURINR2333184PE,EURINR 31MAR23 84 PE,31-03-2023,1,0.0025
211,CDS,cde_fo,EURINR,1257,OPTCUR,CE,84.25,EURINR31MARCH2384.25CE,EURINR2333184.25CE,EURINR 31MAR23 84.25 CE,31-03-2023,1,0.0025
212,CDS,cde_fo,EURINR,1258,OPTCUR,PE,94.25,EURINR21APRIL2394.25PE,EURINR2342194.25PE,EURINR 21APR23 94.25 PE,21-04-2023,1,0.0025
213,CDS,cde_fo,USDINR,1259,OPTCUR,PE,87.75,USDINR24FEBRUARY2387.75PE,USDINR23FEB87.75PE,USDINR 24FEB23 87.75 PE,24-02-2023,1,0.0025
214,CDS,cde_fo,EURINR,1260,OPTCUR,PE,86,EURINR26SEPTEMBER2386PE,EURINR23SEP86PE,EURINR 26SEP23 86 PE,26-09-2023,1,0.0025
215,CDS,cde_fo,EURINR,1263,OPTCUR,CE,94.5,EURINR21APRIL2394.5CE,EURINR2342194.5CE,EURINR 21APR23 94.5 CE,21-04-2023,1,0.0025
216,CDS,cde_fo,EURINR,1264,OPTCUR,PE,94.5,EURINR21APRIL2394.5PE,EURINR2342194.5PE,EURINR 21APR23 94.5 PE,21-04-2023,1,0.0025
217,CDS,cde_fo,EURINR,1265,OPTCUR,PE,84.25,EURINR31MARCH2384.25PE,EURINR2333184.25PE,EURINR 31MAR23 84.25 PE,31-03-2023,1,0.0025
218,CDS,cde_fo,EURINR,1268,OPTCUR,CE,84.5,EURINR31MARCH2384.5CE,EURINR2333184.5CE,EURINR 31MAR23 84.5 CE,31-03-2023,1,0.0025
219,CDS,cde_fo,EURINR,1272,OPTCUR,CE,78.25,EURINR17FEBRUARY2378.25CE,EURINR2321778.25CE,EURINR 17FEB23 78.25 CE,17-02-2023,1,0.0025
220,CDS,cde_fo,JPYINR,1274,OPTCUR,CE,67.5,JPYINR03FEBRUARY2367.5CE,JPYINR2320367.5CE,JPYINR 03FEB23 67.5 CE,03-02-2023,1,0.0025
221,CDS,cde_fo,EURUSD,1276,OPTCUR,CE,0.96,EURUSD28MARCH230.96CE,EURUSD23MAR0.96CE,EURUSD 28MAR23 0.96 CE,28-03-2023,1,0.0001
222,CDS,cde_fo,JPYINR,1277,FUTCUR,XX,-1,JPYINR23JULFUT,JPYINR23JULFUT,JPYINR 27JUL23 FUT,27-07-2023,1,0.0025
223,CDS,cde_fo,USDINR,1278,FUTCUR,XX,-1,USDINR23JULFUT,USDINR23JULFUT,USDINR 27JUL23 FUT,27-07-2023,1,0.0025
224,CDS,cde_fo,JPYINR,1279,OPTCUR,PE,67.5,JPYINR03FEBRUARY2367.5PE,JPYINR2320367.5PE,JPYINR 03FEB23 67.5 PE,03-02-2023,1,0.0025
225,CDS,cde_fo,EURINR,1280,OPTCUR,PE,78.25,EURINR17FEBRUARY2378.25PE,EURINR2321778.25PE,EURINR 17FEB23 78.25 PE,17-02-2023,1,0.0025
226,CDS,cde_fo,EURINR,1281,OPTCUR,PE,84.5,EURINR31MARCH2384.5PE,EURINR2333184.5PE,EURINR 31MAR23 84.5 PE,31-03-2023,1,0.0025
227,CDS,cde_fo,EURUSD,1282,FUTCUR,XX,-1,EURUSD23NOVFUT,EURUSD23NOVFUT,EURUSD 28NOV23 FUT,28-11-2023,1,0.0001
228,CDS,cde_fo,EURUSD,1283,OPTCUR,PE,0.96,EURUSD28MARCH230.96PE,EURUSD23MAR0.96PE,EURUSD 28MAR23 0.96 PE,28-03-2023,1,0.0001
229,CDS,cde_fo,JPYINR,1284,OPTCUR,CE,67.75,JPYINR03FEBRUARY2367.75CE,JPYINR2320367.75CE,JPYINR 03FEB23 67.75 CE,03-02-2023,1,0.0025
230,CDS,cde_fo,USDJPY,1285,FUTCUR,XX,-1,USDJPY23JUNFUT,USDJPY23JUNFUT,USDJPY 27JUN23 FUT,27-06-2023,1,0.01
231,CDS,cde_fo,JPYINR,1286,OPTCUR,PE,67.75,JPYINR03FEBRUARY2367.75PE,JPYINR2320367.75PE,JPYINR 03FEB23 67.75 PE,03-02-2023,1,0.0025
232,CDS,cde_fo,JPYINR,1287,OPTCUR,CE,68,JPYINR03FEBRUARY2368CE,JPYINR2320368CE,JPYINR 03FEB23 68 CE,03-02-2023,1,0.0025
233,CDS,cde_fo,JPYINR,1288,OPTCUR,PE,68,JPYINR03FEBRUARY2368PE,JPYINR2320368PE,JPYINR 03FEB23 68 PE,03-02-2023,1,0.0025
234,CDS,cde_fo,EURINR,1289,OPTCUR,CE,84.75,EURINR31MARCH2384.75CE,EURINR2333184.75CE,EURINR 31MAR23 84.75 CE,31-03-2023,1,0.0025
235,CDS,cde_fo,EURINR,1290,OPTCUR,PE,84.75,EURINR31MARCH2384.75PE,EURINR2333184.75PE,EURINR 31MAR23 84.75 PE,31-03-2023,1,0.0025
236,CDS,cde_fo,GBPINR,1292,FUTCUR,XX,-1,GBPINR23FEBFUT,GBPINR23FEBFUT,GBPINR 24FEB23 FUT,24-02-2023,1,0.0025
237,CDS,cde_fo,GBPUSD,1293,FUTCUR,XX,-1,GBPUSD23FEBFUT,GBPUSD23FEBFUT,GBPUSD 24FEB23 FUT,24-02-2023,1,0.0001
238,CDS,cde_fo,JPYINR,1294,FUTCUR,XX,-1,JPYINR23FEBFUT,JPYINR23FEBFUT,JPYINR 24FEB23 FUT,24-02-2023,1,0.0025
239,CDS,cde_fo,JPYINR,1295,OPTCUR,CE,69,JPYINR03FEBRUARY2369CE,JPYINR2320369CE,JPYINR 03FEB23 69 CE,03-02-2023,1,0.0025
240,CDS,cde_fo,USDINR,1296,OPTCUR,CE,76.25,USDINR17MARCH2376.25CE,USDINR2331776.25CE,USDINR 17MAR23 76.25 CE,17-03-2023,1,0.0025
241,CDS,cde_fo,USDJPY,1297,FUTCUR,XX,-1,USDJPY23JULFUT,USDJPY23JULFUT,USDJPY 27JUL23 FUT,27-07-2023,1,0.01
242,CDS,cde_fo,JPYINR,1298,FUTCUR,XX,-1,JPYINR23MARFUT,JPYINR23MARFUT,JPYINR 28MAR23 FUT,28-03-2023,1,0.0025
243,CDS,cde_fo,USDINR,1299,FUTCUR,XX,-1,USDINR23FEBFUT,USDINR23FEBFUT,USDINR 24FEB23 FUT,24-02-2023,1,0.0025
244,CDS,cde_fo,JPYINR,1300,OPTCUR,CE,69.75,JPYINR28MARCH2369.75CE,JPYINR23MAR69.75CE,JPYINR 28MAR23 69.75 CE,28-03-2023,1,0.0025
245,CDS,cde_fo,USDINR,1301,OPTCUR,PE,76.25,USDINR17MARCH2376.25PE,USDINR2331776.25PE,USDINR 17MAR23 76.25 PE,17-03-2023,1,0.0025
246,CDS,cde_fo,JPYINR,1302,OPTCUR,CE,68.25,JPYINR03FEBRUARY2368.25CE,JPYINR2320368.25CE,JPYINR 03FEB23 68.25 CE,03-02-2023,1,0.0025
247,CDS,cde_fo,JPYINR,1303,OPTCUR,PE,68.25,JPYINR03FEBRUARY2368.25PE,JPYINR2320368.25PE,JPYINR 03FEB23 68.25 PE,03-02-2023,1,0.0025
248,CDS,cde_fo,JPYINR,1304,OPTCUR,PE,69.75,JPYINR28MARCH2369.75PE,JPYINR23MAR69.75PE,JPYINR 28MAR23 69.75 PE,28-03-2023,1,0.0025
249,CDS,cde_fo,JPYINR,1306,OPTCUR,CE,69.75,JPYINR31MARCH2369.75CE,JPYINR2333169.75CE,JPYINR 31MAR23 69.75 CE,31-03-2023,1,0.0025
250,CDS,cde_fo,EURINR,1307,OPTCUR,CE,94.75,EURINR21APRIL2394.75CE,EURINR2342194.75CE,EURINR 21APR23 94.75 CE,21-04-2023,1,0.0025
251,CDS,cde_fo,EURINR,1309,OPTCUR,PE,94.75,EURINR21APRIL2394.75PE,EURINR2342194.75PE,EURINR 21APR23 94.75 PE,21-04-2023,1,0.0025
252,CDS,cde_fo,EURINR,1310,OPTCUR,CE,78.5,EURINR17FEBRUARY2378.5CE,EURINR2321778.5CE,EURINR 17FEB23 78.5 CE,17-02-2023,1,0.0025
253,CDS,cde_fo,EURINR,1312,OPTCUR,CE,94.75,EURINR27JUNE2394.75CE,EURINR23JUN94.75CE,EURINR 27JUN23 94.75 CE,27-06-2023,1,0.0025
254,CDS,cde_fo,EURINR,1313,OPTCUR,CE,85,EURINR31MARCH2385CE,EURINR2333185CE,EURINR 31MAR23 85 CE,31-03-2023,1,0.0025
255,CDS,cde_fo,USDINR,1314,FUTCUR,XX,-1,USDINR23MARFUT,USDINR23MARFUT,USDINR 28MAR23 FUT,28-03-2023,1,0.0025
256,CDS,cde_fo,EURINR,1315,OPTCUR,PE,94.75,EURINR27JUNE2394.75PE,EURINR23JUN94.75PE,EURINR 27JUN23 94.75 PE,27-06-2023,1,0.0025
257,CDS,cde_fo,EURINR,1318,OPTCUR,CE,93.25,EURINR03FEBRUARY2393.25CE,EURINR2320393.25CE,EURINR 03FEB23 93.25 CE,03-02-2023,1,0.0025
258,CDS,cde_fo,GBPINR,1319,FUTCUR,XX,-1,GBPINR23NOVFUT,GBPINR23NOVFUT,GBPINR 28NOV23 FUT,28-11-2023,1,0.0025
259,CDS,cde_fo,GBPUSD,1320,FUTCUR,XX,-1,GBPUSD23NOVFUT,GBPUSD23NOVFUT,GBPUSD 28NOV23 FUT,28-11-2023,1,0.0001
260,CDS,cde_fo,EURINR,1321,OPTCUR,PE,93.25,EURINR03FEBRUARY2393.25PE,EURINR2320393.25PE,EURINR 03FEB23 93.25 PE,03-02-2023,1,0.0025
261,CDS,cde_fo,EURINR,1322,OPTCUR,PE,85,EURINR31MARCH2385PE,EURINR2333185PE,EURINR 31MAR23 85 PE,31-03-2023,1,0.0025
262,CDS,cde_fo,USDJPY,1324,FUTCUR,XX,-1,USDJPY23FEBFUT,USDJPY23FEBFUT,USDJPY 24FEB23 FUT,24-02-2023,1,0.01
263,CDS,cde_fo,EURINR,1325,OPTCUR,PE,78.5,EURINR17FEBRUARY2378.5PE,EURINR2321778.5PE,EURINR 17FEB23 78.5 PE,17-02-2023,1,0.0025
264,CDS,cde_fo,EURINR,1328,OPTCUR,CE,85.25,EURINR31MARCH2385.25CE,EURINR2333185.25CE,EURINR 31MAR23 85.25 CE,31-03-2023,1,0.0025
265,CDS,cde_fo,JPYINR,1329,OPTCUR,CE,68.5,JPYINR03FEBRUARY2368.5CE,JPYINR2320368.5CE,JPYINR 03FEB23 68.5 CE,03-02-2023,1,0.0025
266,CDS,cde_fo,EURINR,1330,OPTCUR,CE,78.25,EURINR24FEBRUARY2378.25CE,EURINR23FEB78.25CE,EURINR 24FEB23 78.25 CE,24-02-2023,1,0.0025
267,CDS,cde_fo,EURINR,1331,OPTCUR,CE,72.75,EURINR28MARCH2372.75CE,EURINR23MAR72.75CE,EURINR 28MAR23 72.75 CE,28-03-2023,1,0.0025
268,CDS,cde_fo,JPYINR,1332,OPTCUR,PE,68.5,JPYINR03FEBRUARY2368.5PE,JPYINR2320368.5PE,JPYINR 03FEB23 68.5 PE,03-02-2023,1,0.0025
269,CDS,cde_fo,JPYINR,1333,OPTCUR,CE,67.5,JPYINR10FEBRUARY2367.5CE,JPYINR2321067.5CE,JPYINR 10FEB23 67.5 CE,10-02-2023,1,0.0025
270,CDS,cde_fo,JPYINR,1334,OPTCUR,PE,67.5,JPYINR10FEBRUARY2367.5PE,JPYINR2321067.5PE,JPYINR 10FEB23 67.5 PE,10-02-2023,1,0.0025
271,CDS,cde_fo,JPYINR,1335,OPTCUR,CE,67.75,JPYINR10FEBRUARY2367.75CE,JPYINR2321067.75CE,JPYINR 10FEB23 67.75 CE,10-02-2023,1,0.0025
272,CDS,cde_fo,JPYINR,1336,OPTCUR,PE,67.75,JPYINR10FEBRUARY2367.75PE,JPYINR2321067.75PE,JPYINR 10FEB23 67.75 PE,10-02-2023,1,0.0025
273,CDS,cde_fo,USDJPY,1337,FUTCUR,XX,-1,USDJPY23MARFUT,USDJPY23MARFUT,USDJPY 28MAR23 FUT,28-03-2023,1,0.01
274,CDS,cde_fo,JPYINR,1338,OPTCUR,PE,69,JPYINR03FEBRUARY2369PE,JPYINR2320369PE,JPYINR 03FEB23 69 PE,03-02-2023,1,0.0025
275,CDS,cde_fo,GBPUSD,1340,OPTCUR,CE,1.085,GBPUSD28MARCH231.085CE,GBPUSD23MAR1.085CE,GBPUSD 28MAR23 1.085 CE,28-03-2023,1,0.0001
276,CDS,cde_fo,GBPUSD,1341,OPTCUR,PE,1.085,GBPUSD28MARCH231.085PE,GBPUSD23MAR1.085PE,GBPUSD 28MAR23 1.085 PE,28-03-2023,1,0.0001
277,CDS,cde_fo,JPYINR,1342,OPTCUR,CE,68,JPYINR10FEBRUARY2368CE,JPYINR2321068CE,JPYINR 10FEB23 68 CE,10-02-2023,1,0.0025
278,CDS,cde_fo,JPYINR,1344,FUTCUR,XX,-1,JPYINR23NOVFUT,JPYINR23NOVFUT,JPYINR 28NOV23 FUT,28-11-2023,1,0.0025
279,CDS,cde_fo,JPYINR,1345,OPTCUR,PE,68,JPYINR10FEBRUARY2368PE,JPYINR2321068PE,JPYINR 10FEB23 68 PE,10-02-2023,1,0.0025
280,CDS,cde_fo,JPYINR,1346,OPTCUR,CE,68.25,JPYINR10FEBRUARY2368.25CE,JPYINR2321068.25CE,JPYINR 10FEB23 68.25 CE,10-02-2023,1,0.0025
281,CDS,cde_fo,JPYINR,1347,OPTCUR,CE,69.25,JPYINR03FEBRUARY2369.25CE,JPYINR2320369.25CE,JPYINR 03FEB23 69.25 CE,03-02-2023,1,0.0025
282,CDS,cde_fo,JPYINR,1348,OPTCUR,PE,68.25,JPYINR10FEBRUARY2368.25PE,JPYINR2321068.25PE,JPYINR 10FEB23 68.25 PE,10-02-2023,1,0.0025
283,CDS,cde_fo,JPYINR,1349,OPTCUR,CE,68.5,JPYINR10FEBRUARY2368.5CE,JPYINR2321068.5CE,JPYINR 10FEB23 68.5 CE,10-02-2023,1,0.0025
284,CDS,cde_fo,JPYINR,1350,OPTCUR,PE,68.5,JPYINR10FEBRUARY2368.5PE,JPYINR2321068.5PE,JPYINR 10FEB23 68.5 PE,10-02-2023,1,0.0025
285,CDS,cde_fo,JPYINR,1351,OPTCUR,CE,67.5,JPYINR17FEBRUARY2367.5CE,JPYINR2321767.5CE,JPYINR 17FEB23 67.5 CE,17-02-2023,1,0.0025
286,CDS,cde_fo,JPYINR,1352,OPTCUR,PE,69.25,JPYINR03FEBRUARY2369.25PE,JPYINR2320369.25PE,JPYINR 03FEB23 69.25 PE,03-02-2023,1,0.0025
287,CDS,cde_fo,EURINR,1355,OPTCUR,CE,94.75,EURINR26SEPTEMBER2394.75CE,EURINR23SEP94.75CE,EURINR 26SEP23 94.75 CE,26-09-2023,1,0.0025
288,CDS,cde_fo,EURINR,1356,OPTCUR,PE,78.25,EURINR24FEBRUARY2378.25PE,EURINR23FEB78.25PE,EURINR 24FEB23 78.25 PE,24-02-2023,1,0.0025
289,CDS,cde_fo,GBPUSD,1357,OPTCUR,CE,1.18,GBPUSD28MARCH231.18CE,GBPUSD23MAR1.18CE,GBPUSD 28MAR23 1.18 CE,28-03-2023,1,0.0001
290,CDS,cde_fo,JPYINR,1358,OPTCUR,CE,69,JPYINR10FEBRUARY2369CE,JPYINR2321069CE,JPYINR 10FEB23 69 CE,10-02-2023,1,0.0025
291,CDS,cde_fo,EURINR,1359,OPTCUR,CE,78.5,EURINR24FEBRUARY2378.5CE,EURINR23FEB78.5CE,EURINR 24FEB23 78.5 CE,24-02-2023,1,0.0025
292,CDS,cde_fo,JPYINR,1360,OPTCUR,PE,67.5,JPYINR17FEBRUARY2367.5PE,JPYINR2321767.5PE,JPYINR 17FEB23 67.5 PE,17-02-2023,1,0.0025
